id,retweeted_status.id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.friends_count,retweeted_status.user.followers_count,text,retweeted_status.retweet_count
795970601915654144,795970006475567104,Tue Nov 08 12:45:54 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,39778189,outsideingirl,253,271,75541946,LaraLeaTrump,373,96777,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",64
795970617468194816,795970006475567104,Tue Nov 08 12:45:58 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,893576652,allnighttom,309,473,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",65
795970631686885376,795970006475567104,Tue Nov 08 12:46:01 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,787155383231971328,CAm4Trump,69,264,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",66
795970641593847808,795970006475567104,Tue Nov 08 12:46:04 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2294762225,PR_Evans_351,4062,3901,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",67
795970657653837825,795970006475567104,Tue Nov 08 12:46:07 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,209687027,waytoofreshh,366,756,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",68
795970660845649925,795970006475567104,Tue Nov 08 12:46:08 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,785259009079205888,Blessing4USA,45,21,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",69
795970662598868993,795970006475567104,Tue Nov 08 12:46:09 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,778885008,debdew2,5543,9713,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",70
795970663492321280,795970006475567104,Tue Nov 08 12:46:09 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,742780023078309888,RadicalStoic,70,23,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",71
795970665354510336,795970006475567104,Tue Nov 08 12:46:09 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,4904183289,GodProphet1,248,682,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",72
795970665597771776,795970006475567104,Tue Nov 08 12:46:09 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1012261308,arensme,139,58,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",72
795970668659703808,795970006475567104,Tue Nov 08 12:46:10 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2386773551,Shekina29292890,4966,1732,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",74
795970673432739842,795970006475567104,Tue Nov 08 12:46:11 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3169901277,GeorgeBush119,356,373,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",76
795970674586255360,795970006475567104,Tue Nov 08 12:46:11 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,180141039,MrsSkulliesBass,445,225,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",78
795970705665818624,795970006475567104,Tue Nov 08 12:46:19 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,505321652,MelissaStrux,921,823,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",80
795970705594560513,795970006475567104,Tue Nov 08 12:46:19 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,570189546,cmj2a,147,45,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",80
795970706680979456,795970006475567104,Tue Nov 08 12:46:19 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,297926266,jonhall71,279,69,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",80
795970712548864000,795970006475567104,Tue Nov 08 12:46:20 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2372162220,ravi2010mary,9207,10674,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",83
795970728080216064,795970006475567104,Tue Nov 08 12:46:24 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3027046846,jakeak_leywick,84,128,75541946,LaraLeaTrump,373,96776,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",84
795970729468690432,795970006475567104,Tue Nov 08 12:46:24 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,1036032625,mdstottlemyer,471,222,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",85
795970737714659328,795970006475567104,Tue Nov 08 12:46:26 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,528746268,M3175724Mike,1896,1061,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",86
795970737626607616,795970006475567104,Tue Nov 08 12:46:26 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,21619317,PITBULL95,190,546,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",86
795970741921517569,795970006475567104,Tue Nov 08 12:46:27 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,14526784,JustGoForIt,639,1030,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",88
795970742286487552,795970006475567104,Tue Nov 08 12:46:28 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,343608622,AlberquisCuesta,72,99,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",88
795970748519247872,795970006475567104,Tue Nov 08 12:46:29 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,767102180985827328,Yahairacollazo2,159,141,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",91
795970748674359296,795970006475567104,Tue Nov 08 12:46:29 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,3623796676,sunflower3943,882,961,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",91
795970749903372288,795970006475567104,Tue Nov 08 12:46:29 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,746840006531092481,JohnReesePOl,219,687,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",93
795970751006392321,795970006475567104,Tue Nov 08 12:46:30 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,231090140,M26Nat,100,103,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",94
795970752600244224,795970006475567104,Tue Nov 08 12:46:30 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,612484310,marks1124,45,77,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",95
795970757910204418,795970006475567104,Tue Nov 08 12:46:31 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,2213512260,cherylduitsman,186,222,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",96
795970758723989505,795970006475567104,Tue Nov 08 12:46:31 +0000 2016,Tue Nov 08 12:43:32 +0000 2016,764272263025790977,EpicTheMaster,48,22,75541946,LaraLeaTrump,373,96778,"RT @LaraLeaTrump: Proud to cast my vote for a man who has changed the game &amp; stands for &amp; w the people of #America, @realDonaldTrump… ",98
