,Time Difference,user.screen_name
16297,0 days 01:59:19.000000000,liquidarmz
16301,0 days 01:59:21.000000000,riise_kjell
16310,0 days 01:59:29.000000000,Nagasaky2x
16334,0 days 01:59:45.000000000,RaFFLeZx
16337,0 days 01:59:46.000000000,Jitesh_Amin
16343,0 days 01:59:47.000000000,omarkha08892880
16351,0 days 01:59:52.000000000,DenimPurist
16373,0 days 02:00:05.000000000,MeaghanMSims
16383,0 days 02:00:12.000000000,AndrewTeff
16388,0 days 02:00:14.000000000,FummelJohn
16390,0 days 02:00:17.000000000,adorybowl
16403,0 days 02:00:27.000000000,smvrussell
16407,0 days 02:00:29.000000000,SmexyCabe
16410,0 days 02:00:30.000000000,octaviomacias7
16412,0 days 02:00:30.000000000,JoshuaStaplet0n
16424,0 days 02:00:35.000000000,david_van
16432,0 days 02:00:38.000000000,mhayer1234
16437,0 days 02:00:41.000000000,Gbundy32
16455,0 days 02:00:49.000000000,TijlVanMierlo
16456,0 days 02:00:50.000000000,mw_beard
16459,0 days 02:00:51.000000000,m4rcinko
16465,0 days 02:00:56.000000000,sarsvirus2
16483,0 days 02:01:10.000000000,ZanZseni
16501,0 days 02:01:23.000000000,stojanmisic
16502,0 days 02:01:24.000000000,alexj
16504,0 days 02:01:25.000000000,JcNoriega_
16505,0 days 02:01:28.000000000,yufulu
16509,0 days 02:01:29.000000000,FissileCore
16516,0 days 02:01:33.000000000,Stormspider
16518,0 days 02:01:34.000000000,GreigDunbar07
16523,0 days 02:01:39.000000000,JustGonna_
16531,0 days 02:01:44.000000000,BeurdenJasper
16548,0 days 02:01:56.000000000,ShivDiddy
16565,0 days 02:02:06.000000000,mkl4us
16566,0 days 02:02:06.000000000,z_mmanuelo
16571,0 days 02:02:13.000000000,KratowiczKevin
16573,0 days 02:02:16.000000000,Victor_T3
16580,0 days 02:02:20.000000000,Justneednews
16581,0 days 02:02:21.000000000,rIllusionist
16598,0 days 02:02:34.000000000,d7688326
16611,0 days 02:02:43.000000000,tarekalmaleh
16617,0 days 02:02:49.000000000,AyenAndre
16618,0 days 02:02:50.000000000,aidanpIace
16621,0 days 02:02:52.000000000,fucheto
16626,0 days 02:02:57.000000000,e_ranby
16635,0 days 02:03:04.000000000,fucheto
16657,0 days 02:03:16.000000000,Toshirohil21
16662,0 days 02:03:12.000000000,Ahmed7_7
16663,0 days 02:03:18.000000000,tristmartinau
16664,0 days 02:03:19.000000000,so_zac
16675,0 days 02:03:29.000000000,DavidSok7
16677,0 days 02:03:32.000000000,asingh_23
16681,0 days 02:03:34.000000000,RipeBerriesM24
16689,0 days 02:03:40.000000000,JmanPhipps
16699,0 days 02:03:44.000000000,jaketrent
16700,0 days 02:03:44.000000000,asher_ll
16708,0 days 02:03:48.000000000,ciketto92
16729,0 days 02:04:02.000000000,JakobThoresen
16730,0 days 02:04:03.000000000,Jontharn
16731,0 days 02:04:04.000000000,esgicakir
16734,0 days 02:04:05.000000000,Jon_Loc
16738,0 days 02:04:07.000000000,Daniel_Viberg
16743,0 days 02:04:13.000000000,JamesG46
16745,0 days 02:04:13.000000000,ViktorJovanov
16766,0 days 02:04:32.000000000,joachimdg
16768,0 days 02:04:33.000000000,_rejk_
16771,0 days 02:04:34.000000000,Rhys_Fernandes
16781,0 days 02:04:41.000000000,masonlan33
16785,0 days 02:04:44.000000000,afrotryb
16787,0 days 02:04:49.000000000,Altis1
16792,0 days 02:04:51.000000000,twafen
16794,0 days 02:04:53.000000000,DawsonBastings
16795,0 days 02:04:54.000000000,TheAndiStr
16812,0 days 02:05:02.000000000,PaliKollar
16823,0 days 02:05:08.000000000,MRahkola
16826,0 days 02:05:10.000000000,JannikSchult
16827,0 days 02:05:10.000000000,waynellin
16834,0 days 02:05:13.000000000,Losinmychill
16838,0 days 02:05:16.000000000,Raffia88
16847,0 days 02:05:21.000000000,angel10225
16854,0 days 02:05:27.000000000,fikritheins
16860,0 days 02:05:32.000000000,kseng430
16863,0 days 02:05:34.000000000,novelmorlock
16880,0 days 02:05:52.000000000,GeoVie5
16884,0 days 02:05:53.000000000,XavierNeveux
16894,0 days 02:05:59.000000000,N_Collins7
16896,0 days 02:06:01.000000000,Alcatraz518
16899,0 days 02:06:02.000000000,jensbeckers_be
16902,0 days 02:06:03.000000000,JeremiahSamJose
16904,0 days 02:06:04.000000000,ArneVanhee
16910,0 days 02:06:07.000000000,luisbm10
16916,0 days 02:06:11.000000000,ranko1504
16920,0 days 02:06:12.000000000,zlatan_cilic
16924,0 days 02:06:15.000000000,arrddit
16942,0 days 02:06:28.000000000,Tekk_Az
16946,0 days 02:06:32.000000000,Anthony_1424
16960,0 days 02:06:45.000000000,MartinRajdl
16963,0 days 02:06:47.000000000,SarateNagesh
16969,0 days 02:06:51.000000000,LittPawan
16970,0 days 02:06:51.000000000,thekevincooke
16977,0 days 02:06:56.000000000,WhelanGeorgie
16989,0 days 02:07:06.000000000,vebdev
16990,0 days 02:07:06.000000000,kiss_kolos
16992,0 days 02:07:09.000000000,UberToast
17004,0 days 02:07:22.000000000,TechPodReviews
17033,0 days 02:07:37.000000000,et2211
17036,0 days 02:07:39.000000000,realchristyler
17037,0 days 02:07:41.000000000,EzraWu
17058,0 days 02:08:02.000000000,davidhca
17059,0 days 02:08:03.000000000,GVanhalst
17061,0 days 02:08:05.000000000,Arjun_karunakar
17071,0 days 02:08:11.000000000,4npolicy
17077,0 days 02:08:18.000000000,ronaktk
17080,0 days 02:08:19.000000000,redisland11
17084,0 days 02:08:21.000000000,ArmendStatovci
17101,0 days 02:08:37.000000000,jayy586_1337
17107,0 days 02:08:45.000000000,MyselfFahim
17116,0 days 02:08:57.000000000,ThePierski
17127,0 days 02:09:03.000000000,ShawnRPhoto
17128,0 days 02:09:05.000000000,kobrienn
17138,0 days 02:09:10.000000000,bybalr
17150,0 days 02:09:17.000000000,jwamuro
17154,0 days 02:09:18.000000000,ashish06_10
17159,0 days 02:09:19.000000000,apple_fanboy16
17171,0 days 02:09:26.000000000,pcmaxl
17174,0 days 02:09:28.000000000,davidb58735
17176,0 days 02:09:30.000000000,gefuxx
17183,0 days 02:09:33.000000000,mholland1337
17189,0 days 02:09:37.000000000,FMCavallaro
17201,0 days 02:09:47.000000000,OladapoAwoniyi
17205,0 days 02:09:48.000000000,nazmimdnasir
17206,0 days 02:09:49.000000000,haniefcahya
17207,0 days 02:09:50.000000000,TusharSindhu
17209,0 days 02:09:50.000000000,joeishere7
17211,0 days 02:09:50.000000000,TsarRocket
17220,0 days 02:09:55.000000000,ketronox
17222,0 days 02:09:56.000000000,MadhyanRahul
17227,0 days 02:09:58.000000000,sh_4299
17238,0 days 02:10:02.000000000,JigglyAmeba
17244,0 days 02:10:09.000000000,Rstecco10
17248,0 days 02:10:16.000000000,Zerystia
17249,0 days 02:10:16.000000000,rawnano
17256,0 days 02:10:20.000000000,harlisado
17257,0 days 02:10:20.000000000,iSteiney
17272,0 days 02:10:30.000000000,mattcurtis2003
17273,0 days 02:10:30.000000000,cbkash
17280,0 days 02:10:34.000000000,joaovicmendes
17292,0 days 02:10:41.000000000,UrbanIngenieur
17293,0 days 02:10:41.000000000,aksunzx
17296,0 days 02:10:43.000000000,SantaBrowney
17299,0 days 02:10:45.000000000,jdubb_4080
17304,0 days 02:10:50.000000000,YoBrowney
17315,0 days 02:10:58.000000000,sergiulp
17318,0 days 02:11:00.000000000,lnldvls
17320,0 days 02:11:03.000000000,blackgn
17322,0 days 02:11:04.000000000,bingh0616
17341,0 days 02:11:17.000000000,randomtechrev
17342,0 days 02:11:17.000000000,Jch4l1
17356,0 days 02:11:26.000000000,shookone12
17360,0 days 02:11:29.000000000,da_weish
17386,0 days 02:11:46.000000000,masonstoneman
17389,0 days 02:11:46.000000000,climber100
17397,0 days 02:11:50.000000000,djdang
17402,0 days 02:11:53.000000000,Dan2Man24
17425,0 days 02:12:09.000000000,ZanPete
17427,0 days 02:12:10.000000000,alex_tsip
17437,0 days 02:12:17.000000000,MarkusFilppula
17442,0 days 02:12:20.000000000,brain_train_
17443,0 days 02:12:20.000000000,mikeymtz1313
17446,0 days 02:12:24.000000000,allanomik
17460,0 days 02:12:34.000000000,taranhunjan03
17471,0 days 02:12:42.000000000,TreyTSB13
17490,0 days 02:13:01.000000000,RivalThreads
17497,0 days 02:13:05.000000000,bbond131
17498,0 days 02:13:05.000000000,alexander_w2003
17507,0 days 02:13:11.000000000,george_mag02
17511,0 days 02:13:12.000000000,Berkelele
17520,0 days 02:13:20.000000000,appleboyshrawan
17521,0 days 02:13:20.000000000,Ethan_0747
17531,0 days 02:13:25.000000000,RajunCajun84
17537,0 days 02:13:28.000000000,ZeroSomni
17546,0 days 02:13:35.000000000,warddelmulle
17548,0 days 02:13:37.000000000,AdAstraCreative
17559,0 days 02:13:44.000000000,Sundlin1
17561,0 days 02:13:44.000000000,MichiGroll
17567,0 days 02:13:47.000000000,Thiban1
17585,0 days 02:14:00.000000000,pyturr
17601,0 days 02:14:10.000000000,renderuseless98
17608,0 days 02:14:17.000000000,matthiasroeper
17613,0 days 02:14:22.000000000,nikolaileske
17624,0 days 02:14:28.000000000,Air98701
17626,0 days 02:14:32.000000000,Zacke0987
17628,0 days 02:14:33.000000000,mimsii01
17659,0 days 02:14:50.000000000,youngnumber9
17662,0 days 02:14:51.000000000,leo000904
17665,0 days 02:14:53.000000000,TokeRingmann
17685,0 days 02:15:05.000000000,midoair2013
17691,0 days 02:15:10.000000000,rbrown75023
17705,0 days 02:15:17.000000000,alexalxlx
17710,0 days 02:15:20.000000000,Nino_CBZ
17727,0 days 02:15:40.000000000,kevin_doshier
17729,0 days 02:15:44.000000000,_KrisP90
17752,0 days 02:16:04.000000000,Javier_G11
17764,0 days 02:16:15.000000000,imchrisrossi
17767,0 days 02:16:20.000000000,Jimmy_Mittens
17769,0 days 02:16:21.000000000,undi604
17778,0 days 02:16:29.000000000,arif_rashed
17780,0 days 02:16:31.000000000,manuel9t
17795,0 days 02:16:41.000000000,NobodyAdvanced
17807,0 days 02:16:50.000000000,giancogliati
17808,0 days 02:16:50.000000000,willhoward310
17813,0 days 02:16:54.000000000,hiCris1
17817,0 days 02:16:57.000000000,mifficer
17822,0 days 02:17:01.000000000,lucaro4393
17835,0 days 02:17:14.000000000,Olsen_James
17837,0 days 02:17:15.000000000,Ashwinkumaras
17861,0 days 02:17:34.000000000,Dylan_Cerdaaa
17877,0 days 02:17:42.000000000,arvianlimansyah
17883,0 days 02:17:48.000000000,FeldinAvzic
17885,0 days 02:17:50.000000000,adhskn
17886,0 days 02:17:52.000000000,Messier_ZeroG
17892,0 days 02:17:54.000000000,jeffshaver_
17895,0 days 02:17:57.000000000,SetvenSlamma
17918,0 days 02:18:21.000000000,FlevTeo
17923,0 days 02:18:23.000000000,oooniD
17929,0 days 02:18:27.000000000,djouff
17935,0 days 02:18:33.000000000,1hashbrown
17947,0 days 02:18:51.000000000,acv_acbvb
17952,0 days 02:18:53.000000000,gregtorosiants
17967,0 days 02:19:08.000000000,rajuprithiv
17969,0 days 02:19:09.000000000,davidcakerman
17981,0 days 02:19:22.000000000,sebrobitaille99
17991,0 days 02:19:30.000000000,DavidNHoman
18000,0 days 02:19:37.000000000,aileen_david01
18007,0 days 02:19:44.000000000,Tratsi
18010,0 days 02:19:46.000000000,2gsngewking
18012,0 days 02:19:46.000000000,StefferDK
18020,0 days 02:19:52.000000000,AbhinavSirohi3
18026,0 days 02:19:53.000000000,mejillonbonito
18042,0 days 02:20:06.000000000,AAAABOSSAAAA
18043,0 days 02:20:07.000000000,417Rocker
18048,0 days 02:20:11.000000000,gamalaret
18058,0 days 02:20:16.000000000,Chirag_Galani
18075,0 days 02:20:28.000000000,5T3V3NW33L
18081,0 days 02:20:35.000000000,a_milanov
18083,0 days 02:20:37.000000000,IndianMarine
18086,0 days 02:20:40.000000000,josefve7
18104,0 days 02:20:56.000000000,baek_ben
18114,0 days 02:21:02.000000000,Willcj343
18119,0 days 02:21:07.000000000,ZeAfroWizard
18122,0 days 02:21:12.000000000,rchrdrbrts
18148,0 days 02:21:30.000000000,Dominick1993
18180,0 days 02:21:56.000000000,mocjoc1
18189,0 days 02:22:03.000000000,SahilSoni94
18196,0 days 02:22:07.000000000,edwintjandra11
18207,0 days 02:22:16.000000000,vptech88
18208,0 days 02:22:15.000000000,MohamadDeirawan
18232,0 days 02:22:34.000000000,dark_skater_boy
18251,0 days 02:22:45.000000000,DaeniTheBear
18257,0 days 02:22:54.000000000,AsdortGames
18258,0 days 02:22:55.000000000,Theop123456789
18264,0 days 02:22:56.000000000,teju_jujubi
18275,0 days 02:23:03.000000000,luzuriaga9
18280,0 days 02:23:07.000000000,olymptopus
18295,0 days 02:23:18.000000000,M_sadecky31
18297,0 days 02:23:19.000000000,Techygiveaway
18301,0 days 02:23:21.000000000,Theklopp96
18302,0 days 02:23:23.000000000,Nathanardtech
18303,0 days 02:23:23.000000000,dward14142002
18308,0 days 02:23:30.000000000,Jawadkhademi1
18331,0 days 02:23:52.000000000,jeramaho
18356,0 days 02:24:09.000000000,Mattbla70481653
18371,0 days 02:24:28.000000000,jromero1117
18378,0 days 02:24:33.000000000,biezynski
18391,0 days 02:24:38.000000000,ManeaBogdanCata
18395,0 days 02:24:41.000000000,lm_cebrero
18396,0 days 02:24:41.000000000,grjhayhoe
18416,0 days 02:24:55.000000000,juan_santana01
18433,0 days 02:25:07.000000000,nerb00
18439,0 days 02:25:13.000000000,officialtijmen
18440,0 days 02:25:13.000000000,FNickk
18441,0 days 02:25:13.000000000,nmn622
18447,0 days 02:25:19.000000000,miguelama87
18448,0 days 02:25:19.000000000,pranyudh
18450,0 days 02:25:19.000000000,NeutronMachina
18456,0 days 02:25:26.000000000,Billym100
18462,0 days 02:25:34.000000000,mrtrump3t
18468,0 days 02:25:37.000000000,NBNik
18472,0 days 02:25:39.000000000,thekevintram
18483,0 days 02:25:51.000000000,Bhaskar_pat97
18495,0 days 02:25:57.000000000,MandoCollazo
18497,0 days 02:25:58.000000000,juangdiaz
18513,0 days 02:26:07.000000000,BrandonTheman23
18515,0 days 02:26:09.000000000,Tv9559
18516,0 days 02:26:09.000000000,verilci
18520,0 days 02:26:13.000000000,uzo_twitts
18530,0 days 02:26:21.000000000,ScittScat
18543,0 days 02:26:30.000000000,ProShifu
18546,0 days 02:26:31.000000000,NoahDietrich05
18556,0 days 02:26:38.000000000,KaibilKaan
18558,0 days 02:26:39.000000000,daniel_saleem
18568,0 days 02:26:46.000000000,michaelwayne87
18573,0 days 02:26:50.000000000,nolinoli3
18589,0 days 02:27:07.000000000,brycencampfield
18590,0 days 02:27:07.000000000,elchebos
18596,0 days 02:27:15.000000000,BakerOmarion
18601,0 days 02:27:19.000000000,Drira_Zzied
18603,0 days 02:27:19.000000000,haavardestensen
18604,0 days 02:27:20.000000000,MarkusRaster
18611,0 days 02:27:25.000000000,mikkobehm
18618,0 days 02:27:36.000000000,Njuliennn
18622,0 days 02:27:40.000000000,FontL30
18623,0 days 02:27:41.000000000,MohdKhayreddine
18638,0 days 02:27:52.000000000,_cercione
18639,0 days 02:27:54.000000000,fabian_v_beek
18646,0 days 02:28:00.000000000,Profesor_Pepper
18649,0 days 02:28:01.000000000,avikhere
18651,0 days 02:28:04.000000000,csgosebN
18654,0 days 02:28:05.000000000,wouterbetten29
18665,0 days 02:28:20.000000000,annette9722
18666,0 days 02:28:20.000000000,imxerq
18672,0 days 02:28:30.000000000,icebvrgslim
18682,0 days 02:28:41.000000000,joebjelic
18690,0 days 02:28:45.000000000,AswinASOK93
18695,0 days 02:28:49.000000000,olivervuorinen
18697,0 days 02:28:51.000000000,zmgitzben
18699,0 days 02:28:53.000000000,CimeonR
18713,0 days 02:29:06.000000000,L25Andrea
18730,0 days 02:29:17.000000000,g_asaki
18733,0 days 02:29:19.000000000,mujicageorge
18735,0 days 02:29:20.000000000,pieterjan_C
18737,0 days 02:29:22.000000000,spinopim
18747,0 days 02:29:30.000000000,DonavanMoyer
18756,0 days 02:29:34.000000000,Alleks1802
18776,0 days 02:29:47.000000000,DukeQuitevis
18810,0 days 02:30:09.000000000,pxcex
18832,0 days 02:30:29.000000000,SeveZzZz
18848,0 days 02:30:43.000000000,KullDota
18849,0 days 02:30:43.000000000,SNOWonelikesyou
18864,0 days 02:30:54.000000000,jckim9203
18877,0 days 02:31:03.000000000,alanvotheho
18887,0 days 02:31:17.000000000,fusesoftLLC
18889,0 days 02:31:21.000000000,shotofjoe
18908,0 days 02:31:39.000000000,LTelenko
18915,0 days 02:31:44.000000000,Icylobster
18944,0 days 02:32:06.000000000,VoraciousLine
18946,0 days 02:32:09.000000000,NickNat3
18947,0 days 02:32:11.000000000,PastoLuca94
18951,0 days 02:32:17.000000000,LukaDj13
18981,0 days 02:32:38.000000000,99_Billion
19001,0 days 02:32:53.000000000,HumberID
19007,0 days 02:32:58.000000000,HnrkKrlssn
19010,0 days 02:33:02.000000000,mrLuzsi
19011,0 days 02:33:03.000000000,_fayezahmed_
19022,0 days 02:33:13.000000000,NickSylvia
19025,0 days 02:33:15.000000000,yashshah4
19029,0 days 02:33:20.000000000,zswils0n
19032,0 days 02:33:21.000000000,FGGamesYT
19034,0 days 02:33:24.000000000,sean_mcwhorter
19035,0 days 02:33:25.000000000,ABrorsson
19037,0 days 02:33:26.000000000,ModeskiM
19038,0 days 02:33:28.000000000,stoica94
19064,0 days 02:33:53.000000000,leonmydla
19069,0 days 02:33:59.000000000,Tialawl
19084,0 days 02:34:16.000000000,AudVahr
19088,0 days 02:34:20.000000000,DemiUrsache
19090,0 days 02:34:23.000000000,thomas_gugerel
19091,0 days 02:34:23.000000000,TofuTwit
19093,0 days 02:34:24.000000000,DiegoOr65869896
19095,0 days 02:34:25.000000000,kemda358
19096,0 days 02:34:25.000000000,mohammedev
19098,0 days 02:34:27.000000000,Aaron_Schaben
19099,0 days 02:34:28.000000000,pusshuss
19105,0 days 02:34:36.000000000,25a6a7ad6048410
19111,0 days 02:34:41.000000000,ShaneTheFish
19115,0 days 02:34:45.000000000,PureJonni
19117,0 days 02:34:46.000000000,JonnaStjernholm
19136,0 days 02:34:59.000000000,GE_ES_BE
19163,0 days 02:35:19.000000000,mpatterson724
19166,0 days 02:35:21.000000000,chemistryislmao
19167,0 days 02:35:22.000000000,cagm1276
19173,0 days 02:35:24.000000000,rohitpapali1
19176,0 days 02:35:26.000000000,Twestbrg
19197,0 days 02:35:43.000000000,ltran93
19199,0 days 02:35:45.000000000,JonLW88
19201,0 days 02:35:46.000000000,bangsvig
19213,0 days 02:35:56.000000000,Pjehrenberger10
19216,0 days 02:36:01.000000000,RydenErik
19223,0 days 02:36:03.000000000,OwlCapone1
19232,0 days 02:36:10.000000000,nikolasrey
19237,0 days 02:36:14.000000000,JrmyMainville
19241,0 days 02:36:16.000000000,RasmusSodergren
19249,0 days 02:36:23.000000000,Djole06
19251,0 days 02:36:25.000000000,standardcreativ
19254,0 days 02:36:26.000000000,Schwance1
19255,0 days 02:36:28.000000000,jsrenaud
19258,0 days 02:36:30.000000000,vladislovekim
19268,0 days 02:36:34.000000000,Igor1591
19284,0 days 02:36:43.000000000,5centcandy
19285,0 days 02:36:44.000000000,PaulPlihal
19290,0 days 02:36:49.000000000,TechMobiT
19301,0 days 02:36:59.000000000,dshlenger
19306,0 days 02:37:05.000000000,Mr_omani3
19325,0 days 02:37:28.000000000,_biswasb
19328,0 days 02:37:31.000000000,shane8842
19342,0 days 02:37:42.000000000,MargoumAhmed
19344,0 days 02:37:43.000000000,ZaneSchroer
19345,0 days 02:37:46.000000000,BeakJon
19346,0 days 02:37:46.000000000,jeremyexists
19358,0 days 02:37:58.000000000,noj0_
19367,0 days 02:38:05.000000000,Amart8495
19374,0 days 02:38:12.000000000,jecturner4
19378,0 days 02:38:14.000000000,YSNmusk
19380,0 days 02:38:16.000000000,guidoratti
19392,0 days 02:38:30.000000000,jorgecruz1023
19393,0 days 02:38:32.000000000,djordjegrahovac
19400,0 days 02:38:34.000000000,ponurzasty
19413,0 days 02:38:46.000000000,ceoneio
19415,0 days 02:38:47.000000000,dim_gal
19417,0 days 02:38:47.000000000,FlodarP
19433,0 days 02:39:02.000000000,exefhy
19434,0 days 02:39:02.000000000,ahhrlebfc
19447,0 days 02:39:09.000000000,FantaBananex
19463,0 days 02:39:19.000000000,goggetsomp
19467,0 days 02:39:21.000000000,21_nicolo
19473,0 days 02:39:28.000000000,_Simplicissimus
19477,0 days 02:39:31.000000000,mubirok
19495,0 days 02:39:47.000000000,xHoplite
19497,0 days 02:39:49.000000000,EncuestasCDMX
19505,0 days 02:39:53.000000000,TinLesko
19507,0 days 02:39:55.000000000,joe_collierr
19509,0 days 02:39:58.000000000,BotteltopBill
19517,0 days 02:39:59.000000000,BrunoM39
19520,0 days 02:40:02.000000000,helloyesimmilo
19524,0 days 02:40:06.000000000,edwardofuentes
19530,0 days 02:40:11.000000000,keough_derrick
19577,0 days 02:40:51.000000000,JeffAdams
19578,0 days 02:40:51.000000000,itsthaooo
19641,0 days 02:41:48.000000000,alloverthemapMG
19650,0 days 02:41:57.000000000,peterjhaines
19658,0 days 02:42:01.000000000,Warhammer4k
19673,0 days 02:42:15.000000000,DavisPauls
19685,0 days 02:42:26.000000000,dubstepkick
19687,0 days 02:42:27.000000000,KroTweets
19700,0 days 02:42:33.000000000,RaphaPascha
19701,0 days 02:42:34.000000000,pposthoorn
19714,0 days 02:42:47.000000000,CrTecAssassin
19725,0 days 02:42:52.000000000,romilpahwa
19728,0 days 02:42:54.000000000,pierce_odowd
19733,0 days 02:42:57.000000000,JSSwearingen4
19743,0 days 02:43:06.000000000,Famouz_Actor
19749,0 days 02:43:08.000000000,13seanie13
19759,0 days 02:43:15.000000000,kendalljhk2000
19764,0 days 02:43:19.000000000,henriqueruasmor
19765,0 days 02:43:20.000000000,Tacoman1o1
19778,0 days 02:43:28.000000000,CerwydYates
19781,0 days 02:43:32.000000000,JustinN415
19801,0 days 02:43:47.000000000,Kallenic
19804,0 days 02:43:49.000000000,FadhelHaryoB
19808,0 days 02:43:53.000000000,tremolo2345
19812,0 days 02:43:55.000000000,arksolt
19827,0 days 02:44:05.000000000,boschchan
19834,0 days 02:44:08.000000000,Jeff_Brown_
19844,0 days 02:44:16.000000000,dakota_s117
19847,0 days 02:44:20.000000000,TariqStephens
19850,0 days 02:44:23.000000000,jogy82
19865,0 days 02:44:35.000000000,Henkejonsson
19866,0 days 02:44:36.000000000,lululuong
19871,0 days 02:44:38.000000000,nad233
19877,0 days 02:44:40.000000000,cHeXSSBM
19884,0 days 02:44:45.000000000,Joyflu_
19893,0 days 02:44:50.000000000,hzrcan
19902,0 days 02:44:59.000000000,EvoxDg
19914,0 days 02:45:09.000000000,Traj4ee_
19930,0 days 02:45:25.000000000,sabahu12
19935,0 days 02:45:28.000000000,kjtiger11
19948,0 days 02:45:42.000000000,21Momox
19958,0 days 02:45:51.000000000,jockesaf
19967,0 days 02:45:59.000000000,_DanielM_
19969,0 days 02:45:59.000000000,huismannk27
19981,0 days 02:46:10.000000000,Kreftisch
19986,0 days 02:46:15.000000000,JoshGruebl
19995,0 days 02:46:28.000000000,MortenUP
19996,0 days 02:46:30.000000000,thisispravz
20012,0 days 02:46:43.000000000,MrAebeckett
20014,0 days 02:46:45.000000000,rani_abu3arishe
20029,0 days 02:46:56.000000000,YussiYB
20031,0 days 02:46:58.000000000,imurboy3
20039,0 days 02:47:05.000000000,mtoulson14
20050,0 days 02:47:19.000000000,RileyMPrice
20071,0 days 02:47:37.000000000,gonydodo
20074,0 days 02:47:42.000000000,PMoureton
20077,0 days 02:47:45.000000000,sax510
20081,0 days 02:47:48.000000000,cs_PinKie
20082,0 days 02:47:51.000000000,MattiasPallin
20090,0 days 02:48:00.000000000,badger_jabber
20093,0 days 02:48:03.000000000,dev_patelll
20098,0 days 02:48:11.000000000,DeathKeeper61
20102,0 days 02:48:12.000000000,Alarsyo
20112,0 days 02:48:17.000000000,shreYESkamath
20137,0 days 02:48:38.000000000,FilippoPalandri
20160,0 days 02:48:57.000000000,AJSalcedoSays
20162,0 days 02:48:59.000000000,theonphan
20165,0 days 02:49:00.000000000,Banana_Timelord
20180,0 days 02:49:12.000000000,brezkomentarja
20181,0 days 02:49:14.000000000,m_wash_m
20196,0 days 02:49:23.000000000,seandempseygr
20200,0 days 02:49:27.000000000,TeeceNathan
20219,0 days 02:49:46.000000000,elitepedro911
20228,0 days 02:49:56.000000000,maxteepunkt
20235,0 days 02:50:06.000000000,Mini__Trejo
20236,0 days 02:50:06.000000000,paintbrush33
20237,0 days 02:50:06.000000000,ScrayPhox
20239,0 days 02:50:07.000000000,SmitDavid7
20243,0 days 02:50:09.000000000,agilyah
20246,0 days 02:50:11.000000000,derrick_franken
20247,0 days 02:50:11.000000000,JorgePalinhos
20264,0 days 02:50:25.000000000,MrBartiixx
20265,0 days 02:50:26.000000000,KyleGoodwin16
20277,0 days 02:50:40.000000000,chakalon23
20290,0 days 02:50:51.000000000,Frankie_DeLuca
20295,0 days 02:50:54.000000000,Mattioli_
20297,0 days 02:50:57.000000000,loewpoly
20313,0 days 02:51:11.000000000,ConvergenceML
20317,0 days 02:51:14.000000000,zoot86
20319,0 days 02:51:17.000000000,rommeljob
20340,0 days 02:51:32.000000000,Tobias3070
20351,0 days 02:51:42.000000000,Justin_vdL
20357,0 days 02:51:48.000000000,santex21
20369,0 days 02:51:57.000000000,shreyaasarora
20383,0 days 02:52:06.000000000,seanroche5
20394,0 days 02:52:13.000000000,Joe__Wilko
20426,0 days 02:52:42.000000000,kevinyip12
20450,0 days 02:52:55.000000000,hekuranrr
20455,0 days 02:52:59.000000000,IbrahimMabroor
20474,0 days 02:53:18.000000000,elvedin1395
20478,0 days 02:53:22.000000000,icantreact
20482,0 days 02:53:26.000000000,brunocarPT
20483,0 days 02:53:27.000000000,UnloadandReload
20494,0 days 02:53:37.000000000,GregaCej
20497,0 days 02:53:39.000000000,gus_99978
20517,0 days 02:53:56.000000000,pranav_krshnan
20524,0 days 02:54:01.000000000,MLaibuta
20525,0 days 02:54:02.000000000,Rameel786
20541,0 days 02:54:13.000000000,elvedin1395
20546,0 days 02:54:19.000000000,andreavarnier
20554,0 days 02:54:29.000000000,franco_chaij
20557,0 days 02:54:30.000000000,YBUDHRAJA
20575,0 days 02:54:42.000000000,LegendKarre
20576,0 days 02:54:43.000000000,JacobMJBower
20589,0 days 02:54:56.000000000,Techbyte85
20594,0 days 02:54:59.000000000,alexknova
20595,0 days 02:55:01.000000000,Pht3v3n001
20610,0 days 02:55:18.000000000,DroidKnight
20618,0 days 02:55:27.000000000,_Tony_Wang
20623,0 days 02:55:30.000000000,lbarkasz
20624,0 days 02:55:31.000000000,emersonboyd
20625,0 days 02:55:31.000000000,ValenzuelaE_C
20626,0 days 02:55:31.000000000,Simply_Sidhu
20647,0 days 02:55:49.000000000,Primozr
20655,0 days 02:55:54.000000000,mdssop
20659,0 days 02:55:55.000000000,sachhiin
20688,0 days 02:56:23.000000000,_Kamahalan
20689,0 days 02:56:22.000000000,r1gii
20714,0 days 02:56:46.000000000,jaszlund
20721,0 days 02:56:55.000000000,markbesterd
20726,0 days 02:57:00.000000000,Chairmode_
20730,0 days 02:57:03.000000000,AndrewPerico
20742,0 days 02:57:13.000000000,mannam221
20754,0 days 02:57:23.000000000,Sansibai
20765,0 days 02:57:31.000000000,aaran66
20773,0 days 02:57:36.000000000,Afbx9
20779,0 days 02:57:40.000000000,PhilShent
20782,0 days 02:57:41.000000000,megaslayerica
20787,0 days 02:57:46.000000000,crwiggins99
20792,0 days 02:57:50.000000000,Pieter_Gh
20794,0 days 02:57:50.000000000,izaakcritchley
20795,0 days 02:57:51.000000000,MrAebeckett
20797,0 days 02:57:52.000000000,drwillianm
