id,retweeted_status.id,created_at,retweeted_status.created_at,user.screen_name,user.id,user.followers_count,user.friends_count,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.followers_count,retweeted_status.user.friends_count
retweeted_status.retweet_count
803586811683540992,365694278845997057,Tue Nov 29 13:10:00 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Twinkyman_,1615691796,222,393,realDonaldTrump,25073877,16250096,40,1088
803592358541533188,365694278845997057,Tue Nov 29 13:32:02 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,tondog,16857151,1199,832,realDonaldTrump,25073877,16251536,40,1089
803613935106662405,365694278845997057,Tue Nov 29 14:57:47 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Bames0,271596194,168,223,realDonaldTrump,25073877,16257921,40,1090
803616299930763264,365694278845997057,Tue Nov 29 15:07:11 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,BlitzkriegATX,553185702,86,338,realDonaldTrump,25073877,16258617,40,1091
803627394812608512,365694278845997057,Tue Nov 29 15:51:16 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,KeikakuKat,614820968,1326,619,realDonaldTrump,25073877,16262254,40,1092
803628021064335360,365694278845997057,Tue Nov 29 15:53:45 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,kawaiiDanuki,164936563,33,164,realDonaldTrump,25073877,16262416,40,1093
803650569730568192,365694278845997057,Tue Nov 29 17:23:21 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,BlacktusJack,1617147444,1081,829,realDonaldTrump,25073877,16269930,40,1094
803650726329286656,365694278845997057,Tue Nov 29 17:23:58 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,jakebitesdog,3380875193,91,112,realDonaldTrump,25073877,16269943,40,1095
803650959775711232,365694278845997057,Tue Nov 29 17:24:54 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,BarackSaysWooo,3428785433,493,190,realDonaldTrump,25073877,16270053,40,1096
803651201296306176,365694278845997057,Tue Nov 29 17:25:52 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,TastelessOne,24652542,92,110,realDonaldTrump,25073877,16270139,40,1097
803651267306237953,365694278845997057,Tue Nov 29 17:26:07 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,1mCreative,1479880422,238,514,realDonaldTrump,25073877,16270158,40,1098
803651749802287105,365694278845997057,Tue Nov 29 17:28:02 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,darkodiggler,4007149396,71,103,realDonaldTrump,25073877,16270250,40,1098
803651749802287105,365694278845997057,Tue Nov 29 17:28:02 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,darkodiggler,4007149396,71,103,realDonaldTrump,25073877,16270250,40,1098
803652350955163648,365694278845997057,Tue Nov 29 17:30:26 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,LINhares_Sanity,363703523,510,620,realDonaldTrump,25073877,16270436,40,1099
803652352582549504,365694278845997057,Tue Nov 29 17:30:26 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,frickmemes666,3314455391,155,427,realDonaldTrump,25073877,16270437,40,1100
803667316806471680,365694278845997057,Tue Nov 29 18:29:54 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,TonyNorcia3,867938252,564,327,realDonaldTrump,25073877,16274957,40,1101
803677150800814080,365694278845997057,Tue Nov 29 19:08:59 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,LordBaelish643,804109814,524,1237,realDonaldTrump,25073877,16277879,40,1102
803699936588013568,365694278845997057,Tue Nov 29 20:39:31 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Sal98989,51909764,182,205,realDonaldTrump,25073877,16284406,40,1103
803992120549740544,365694278845997057,Wed Nov 30 16:00:33 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,Smexyhair,855817688,62,306,realDonaldTrump,25073877,16373880,41,1104
804208098877456384,365694278845997057,Thu Dec 01 06:18:46 +0000 2016,Fri Aug 09 04:41:25 +0000 2013,JERKClTY,2381735166,897,343,realDonaldTrump,25073877,16420332,40,1104
