Time Difference,user.screen_name,Appearances
0 days 00:01:46.000000000,cherie_phill,2
0 days 00:01:46.000000000,cherie_phill,2
0 days 05:49:53.000000000,CherrieGilley,2
0 days 05:49:53.000000000,CherrieGilley,2
0 days 00:08:07.000000000,cheryl3127,2
0 days 00:08:07.000000000,cheryl3127,2
0 days 06:07:39.000000000,ChesleyLessie,2
0 days 06:07:39.000000000,ChesleyLessie,2
0 days 05:19:23.000000000,Chhhhtt,2
0 days 05:19:23.000000000,Chhhhtt,2
0 days 05:47:50.000000000,ChilesRolanda,2
0 days 05:47:50.000000000,ChilesRolanda,2
0 days 02:19:31.000000000,chilloutrando,2
0 days 02:19:31.000000000,chilloutrando,2
0 days 05:48:17.000000000,ChinaKuhns,2
0 days 05:48:17.000000000,ChinaKuhns,2
0 days 00:54:00.000000000,chinecheremphi,2
0 days 00:54:00.000000000,chinecheremphi,2
0 days 00:50:16.000000000,Chiomachiomach1,2
0 days 00:50:16.000000000,Chiomachiomach1,2
0 days 01:07:17.000000000,chris_pieszak,2
0 days 01:07:17.000000000,chris_pieszak,2
0 days 00:51:38.000000000,chriskent_4,2
0 days 00:51:38.000000000,chriskent_4,2
0 days 01:42:08.000000000,chrisrouthieaux,2
0 days 01:42:08.000000000,chrisrouthieaux,2
0 days 01:19:31.000000000,chrissybrown,2
0 days 01:19:31.000000000,chrissybrown,2
0 days 06:02:25.000000000,ChristalHallid1,2
0 days 06:02:25.000000000,ChristalHallid1,2
0 days 00:29:33.000000000,christopherpoy5,2
0 days 00:29:33.000000000,christopherpoy5,2
0 days 01:06:13.000000000,ChrystalCraven,2
0 days 01:06:13.000000000,ChrystalCraven,2
0 days 00:02:02.000000000,chunkandclem,2
0 days 00:02:02.000000000,chunkandclem,2
0 days 05:51:00.000000000,church_charlene,2
0 days 05:51:00.000000000,church_charlene,2
0 days 02:42:51.000000000,Chwoman4Trump,2
0 days 02:42:51.000000000,Chwoman4Trump,2
0 days 00:10:06.000000000,cindylou9541,2
0 days 00:10:06.000000000,cindylou9541,2
0 days 02:33:08.000000000,cindymnoble011,2
0 days 02:33:08.000000000,cindymnoble011,2
0 days 00:28:42.000000000,citlalylozano21,2
0 days 00:28:42.000000000,citlalylozano21,2
0 days 00:20:00.000000000,CizocDref,2
0 days 00:20:00.000000000,CizocDref,2
0 days 01:49:03.000000000,cjbayo,2
0 days 01:49:03.000000000,cjbayo,2
0 days 01:18:47.000000000,CJTWhiteUK,2
0 days 01:18:47.000000000,CJTWhiteUK,2
0 days 00:00:21.000000000,CKocurek,2
0 days 00:00:21.000000000,CKocurek,2
0 days 02:05:28.000000000,clair_polls,2
0 days 02:05:28.000000000,clair_polls,2
0 days 05:54:23.000000000,ClarineDrury,2
0 days 05:54:23.000000000,ClarineDrury,2
0 days 02:39:18.000000000,clark7950,2
0 days 02:39:18.000000000,clark7950,2
0 days 00:52:26.000000000,clashofradar,2
0 days 00:52:26.000000000,clashofradar,2
0 days 04:26:17.000000000,Claudia4Trump,2
0 days 04:26:17.000000000,Claudia4Trump,2
0 days 02:17:31.000000000,cliffordceasar,2
0 days 02:17:31.000000000,cliffordceasar,2
0 days 01:40:30.000000000,clintonchineduc,2
0 days 01:40:30.000000000,clintonchineduc,2
0 days 01:07:46.000000000,clubkillary,2
0 days 01:07:46.000000000,clubkillary,2
0 days 02:37:00.000000000,CluckClan,2
0 days 02:37:00.000000000,CluckClan,2
0 days 00:08:24.000000000,CMahiet,2
0 days 00:08:24.000000000,CMahiet,2
0 days 00:04:32.000000000,Cmp_Cbeatz,2
0 days 00:04:32.000000000,Cmp_Cbeatz,2
0 days 02:44:18.000000000,cmrose999,2
0 days 02:44:18.000000000,cmrose999,2
0 days 00:17:16.000000000,CNanthavong,2
0 days 00:17:16.000000000,CNanthavong,2
0 days 00:11:49.000000000,Cofaxs1,2
0 days 00:11:49.000000000,Cofaxs1,2
0 days 02:16:03.000000000,coinswithkenny,2
0 days 02:16:03.000000000,coinswithkenny,2
0 days 04:28:30.000000000,coleton_waller,2
0 days 04:28:30.000000000,coleton_waller,2
0 days 00:39:14.000000000,collinmcguireee,2
0 days 00:39:14.000000000,collinmcguireee,2
0 days 01:10:20.000000000,colon_aura,2
0 days 01:10:20.000000000,colon_aura,2
0 days 00:17:35.000000000,conecrwe,2
0 days 00:17:35.000000000,conecrwe,2
0 days 02:22:16.000000000,connieragsdale,2
0 days 02:22:16.000000000,connieragsdale,2
0 days 01:05:38.000000000,cooksdozen,2
0 days 01:05:38.000000000,cooksdozen,2
0 days 00:05:00.000000000,CoolConnectCA,2
0 days 00:05:00.000000000,CoolConnectCA,2
0 days 01:31:58.000000000,coolerdawid,2
0 days 01:31:58.000000000,coolerdawid,2
0 days 01:13:24.000000000,cooleyhorseman,2
0 days 01:13:24.000000000,cooleyhorseman,2
0 days 01:30:41.000000000,Copperhealth,2
0 days 01:30:41.000000000,Copperhealth,2
0 days 00:00:15.000000000,CorbinKyuso,2
0 days 00:00:15.000000000,CorbinKyuso,2
0 days 05:44:07.000000000,CortneyShumaker,2
0 days 05:44:07.000000000,CortneyShumaker,2
0 days 05:47:19.000000000,CosmeAubrey,2
0 days 05:47:19.000000000,CosmeAubrey,2
0 days 00:40:58.000000000,costellofan,2
0 days 00:40:58.000000000,costellofan,2
0 days 02:12:39.000000000,country_first34,2
0 days 02:12:39.000000000,country_first34,2
0 days 05:57:34.000000000,CourtneyDaysi,2
0 days 05:57:34.000000000,CourtneyDaysi,2
0 days 03:34:50.000000000,Coweta4Trump,2
0 days 03:34:50.000000000,Coweta4Trump,2
0 days 00:16:02.000000000,cracker_stoned,2
0 days 00:16:02.000000000,cracker_stoned,2
0 days 05:48:04.000000000,CraigKathrin,2
0 days 05:48:04.000000000,CraigKathrin,2
0 days 01:00:50.000000000,Crappie363V,2
0 days 01:00:50.000000000,Crappie363V,2
0 days 01:12:06.000000000,crazcee,2
0 days 01:12:06.000000000,crazcee,2
0 days 06:56:41.000000000,crazycassidy1,2
0 days 06:56:41.000000000,crazycassidy1,2
0 days 06:04:18.000000000,CreasyIla,2
0 days 06:04:18.000000000,CreasyIla,2
0 days 02:14:14.000000000,CreativeNesst,2
0 days 02:14:14.000000000,CreativeNesst,2
0 days 00:01:40.000000000,cres_antonio,2
0 days 00:01:40.000000000,cres_antonio,2
0 days 06:23:13.000000000,crescente452323,2
0 days 06:23:13.000000000,crescente452323,2
0 days 06:03:13.000000000,CronkOdelia,2
0 days 06:03:13.000000000,CronkOdelia,2
0 days 06:05:05.000000000,CrossleyFrieda,2
0 days 06:05:05.000000000,CrossleyFrieda,2
0 days 00:28:59.000000000,CruelHellkat,2
0 days 00:28:59.000000000,CruelHellkat,2
0 days 04:52:32.000000000,CtDodge,2
0 days 04:52:32.000000000,CtDodge,2
0 days 05:49:51.000000000,CullumMarget,2
0 days 05:49:51.000000000,CullumMarget,2
0 days 00:18:56.000000000,cunningtom,2
0 days 00:18:56.000000000,cunningtom,2
0 days 00:02:26.000000000,cupxofxtea,2
0 days 00:02:26.000000000,cupxofxtea,2
0 days 01:02:50.000000000,curtglenn45,2
0 days 01:02:50.000000000,curtglenn45,2
0 days 00:23:35.000000000,Cuteguy__,2
0 days 00:23:35.000000000,Cuteguy__,2
0 days 01:44:27.000000000,CutshallLewis,2
0 days 01:44:27.000000000,CutshallLewis,2
0 days 01:54:53.000000000,CYCO_P,2
0 days 01:54:53.000000000,CYCO_P,2
0 days 00:00:29.000000000,d_carpenter78,2
0 days 00:00:29.000000000,d_carpenter78,2
0 days 02:26:58.000000000,Dakadam,2
0 days 02:26:58.000000000,Dakadam,2
0 days 05:50:55.000000000,DakotaWitten,2
0 days 05:50:55.000000000,DakotaWitten,2
0 days 01:07:31.000000000,dalejamespetry,2
0 days 01:07:31.000000000,dalejamespetry,2
0 days 00:14:37.000000000,Dana352968901,2
0 days 00:14:37.000000000,Dana352968901,2
0 days 00:49:14.000000000,dangitrogers,2
0 days 00:49:14.000000000,dangitrogers,2
0 days 00:41:03.000000000,daniel_samkins,2
0 days 00:41:03.000000000,daniel_samkins,2
0 days 00:12:14.000000000,DanielM38970462,2
0 days 00:12:14.000000000,DanielM38970462,2
0 days 04:08:11.000000000,Danielsalascx,2
0 days 04:08:11.000000000,Danielsalascx,2
0 days 00:05:31.000000000,danijaeee,2
0 days 00:05:31.000000000,danijaeee,2
0 days 02:34:54.000000000,DanilDymka,2
0 days 02:34:54.000000000,DanilDymka,2
0 days 00:17:13.000000000,danismydaddy,2
0 days 00:17:13.000000000,danismydaddy,2
0 days 05:47:23.000000000,DannRodriguez5,2
0 days 05:47:23.000000000,DannRodriguez5,2
0 days 02:52:53.000000000,DanteAroni,2
0 days 02:52:53.000000000,DanteAroni,2
0 days 04:06:17.000000000,DanWhee75922399,2
0 days 04:06:17.000000000,DanWhee75922399,2
0 days 05:59:06.000000000,DaphneEddington,2
0 days 05:59:06.000000000,DaphneEddington,2
0 days 01:10:17.000000000,daphnetwt,2
0 days 01:10:17.000000000,daphnetwt,2
0 days 06:01:03.000000000,DarciePriest,2
0 days 06:01:03.000000000,DarciePriest,2
0 days 06:53:15.000000000,darinhenderson7,2
0 days 06:53:15.000000000,darinhenderson7,2
0 days 02:23:47.000000000,darrell_dls,2
0 days 02:23:47.000000000,darrell_dls,2
0 days 01:14:46.000000000,Dasthageer99,2
0 days 01:14:46.000000000,Dasthageer99,2
0 days 04:09:02.000000000,dave31_sam,2
0 days 04:09:02.000000000,dave31_sam,2
0 days 01:16:22.000000000,DavidDCarpenter,2
0 days 01:16:22.000000000,DavidDCarpenter,2
0 days 02:03:34.000000000,davideades11n,2
0 days 02:03:34.000000000,davideades11n,2
0 days 01:20:24.000000000,DavidEmerson555,2
0 days 01:20:24.000000000,DavidEmerson555,2
0 days 01:31:33.000000000,davidepuleio__,2
0 days 01:31:33.000000000,davidepuleio__,2
0 days 00:17:06.000000000,Davis_bonilla7,2
0 days 00:17:06.000000000,Davis_bonilla7,2
0 days 01:37:59.000000000,davy_nancy,2
0 days 01:37:59.000000000,davy_nancy,2
0 days 04:09:48.000000000,Dazie13,2
0 days 04:09:48.000000000,Dazie13,2
0 days 02:46:53.000000000,ddc1168,2
0 days 02:46:53.000000000,ddc1168,2
0 days 05:47:04.000000000,DE9209,2
0 days 05:47:04.000000000,DE9209,2
0 days 02:43:20.000000000,DealsbyDonna,2
0 days 02:43:20.000000000,DealsbyDonna,2
0 days 05:43:14.000000000,DearmanMerideth,2
0 days 05:43:14.000000000,DearmanMerideth,2
0 days 00:19:36.000000000,deathmate142,2
0 days 00:19:36.000000000,deathmate142,2
0 days 04:05:42.000000000,deb052912,2
0 days 04:05:42.000000000,deb052912,2
0 days 02:05:40.000000000,debbie_democrat,2
0 days 02:05:40.000000000,debbie_democrat,2
0 days 03:27:30.000000000,debbie4810_deb,2
0 days 03:27:30.000000000,debbie4810_deb,2
0 days 00:14:48.000000000,Debbiewyatt37,2
0 days 00:14:48.000000000,Debbiewyatt37,2
0 days 00:01:27.000000000,Debhneal,2
0 days 00:01:27.000000000,Debhneal,2
0 days 03:01:36.000000000,debra_bonanno,2
0 days 03:01:36.000000000,debra_bonanno,2
0 days 00:41:10.000000000,DeepArmaLeaks,2
0 days 00:41:10.000000000,DeepArmaLeaks,2
0 days 06:00:34.000000000,DelagarzaHassie,2
0 days 06:00:34.000000000,DelagarzaHassie,2
0 days 06:05:30.000000000,DelenaHeins,2
0 days 06:05:30.000000000,DelenaHeins,2
0 days 05:44:07.000000000,DeliciaHutches1,2
0 days 05:44:07.000000000,DeliciaHutches1,2
0 days 05:44:45.000000000,DelorseHorsley,2
0 days 05:44:45.000000000,DelorseHorsley,2
0 days 06:06:03.000000000,DelrealVannesa,2
0 days 06:06:03.000000000,DelrealVannesa,2
0 days 05:50:33.000000000,DelrealVita,2
0 days 05:50:33.000000000,DelrealVita,2
0 days 05:42:47.000000000,DelsieDutra,2
0 days 05:42:47.000000000,DelsieDutra,2
0 days 00:04:49.000000000,deluxeaesthetic,2
0 days 00:04:49.000000000,deluxeaesthetic,2
0 days 00:00:34.000000000,demaris_james,2
0 days 00:00:34.000000000,demaris_james,2
0 days 05:42:48.000000000,DementTona,2
0 days 05:42:48.000000000,DementTona,2
0 days 00:15:28.000000000,DenzelBangBang,2
0 days 00:15:28.000000000,DenzelBangBang,2
0 days 02:10:35.000000000,deplorable_zac,2
0 days 02:10:35.000000000,deplorable_zac,2
0 days 00:15:22.000000000,DeplorableET,2
0 days 00:15:22.000000000,DeplorableET,2
0 days 00:15:02.000000000,DeplorableMexic,2
0 days 00:15:02.000000000,DeplorableMexic,2
0 days 03:19:19.000000000,deplorablePaula,2
0 days 03:19:19.000000000,deplorablePaula,2
0 days 01:30:14.000000000,DerekLCombs,2
0 days 01:30:14.000000000,DerekLCombs,2
0 days 05:05:59.000000000,DevilDogsBBQ,2
0 days 05:05:59.000000000,DevilDogsBBQ,2
0 days 05:54:55.000000000,DevorahFanning,2
0 days 05:54:55.000000000,DevorahFanning,2
0 days 00:24:26.000000000,dhardcastle2,2
0 days 00:24:26.000000000,dhardcastle2,2
0 days 00:53:03.000000000,diamactive2001,2
0 days 00:53:03.000000000,diamactive2001,2
0 days 00:41:54.000000000,DianeFPatel2,2
0 days 00:41:54.000000000,DianeFPatel2,2
0 days 01:16:01.000000000,DicintiJudy,2
0 days 01:16:01.000000000,DicintiJudy,2
0 days 09:27:33.000000000,didde91180,2
0 days 09:27:33.000000000,didde91180,2
0 days 00:18:17.000000000,diegocxlv,2
0 days 00:18:17.000000000,diegocxlv,2
0 days 01:24:43.000000000,diegoesp94,2
0 days 01:24:43.000000000,diegoesp94,2
0 days 00:14:35.000000000,DigiMarketUSTD,2
0 days 00:14:35.000000000,DigiMarketUSTD,2
0 days 01:32:20.000000000,Dillon_morgan13,2
0 days 01:32:20.000000000,Dillon_morgan13,2
0 days 05:43:32.000000000,dimple_york,2
0 days 05:43:32.000000000,dimple_york,2
0 days 03:50:20.000000000,Djelebovk,2
0 days 03:50:20.000000000,Djelebovk,2
0 days 00:39:04.000000000,DJmarcinK,2
0 days 00:39:04.000000000,DJmarcinK,2
0 days 07:36:32.000000000,dkdorman,2
0 days 07:36:32.000000000,dkdorman,2
0 days 04:03:30.000000000,DkneuteSJU,2
0 days 04:03:30.000000000,DkneuteSJU,2
0 days 00:00:48.000000000,DKrusethoele,2
0 days 00:00:48.000000000,DKrusethoele,2
0 days 01:57:39.000000000,DLargeTalons,2
0 days 01:57:39.000000000,DLargeTalons,2
0 days 00:02:42.000000000,dm_shopping,2
0 days 00:02:42.000000000,dm_shopping,2
0 days 06:36:35.000000000,dmc21217,2
0 days 06:36:35.000000000,dmc21217,2
0 days 02:18:01.000000000,dmv_3,2
0 days 02:18:01.000000000,dmv_3,2
0 days 06:32:11.000000000,dodsonusn,2
0 days 06:32:11.000000000,dodsonusn,2
0 days 01:14:23.000000000,DohEnt,2
0 days 01:14:23.000000000,DohEnt,2
0 days 03:15:33.000000000,dollarsflip,2
0 days 03:15:33.000000000,dollarsflip,2
0 days 01:17:24.000000000,Don_Jewell,2
0 days 01:17:24.000000000,Don_Jewell,2
0 days 00:35:42.000000000,DonaldTrumpNew,2
0 days 00:35:42.000000000,DonaldTrumpNew,2
0 days 00:30:00.000000000,donnalea1788,2
0 days 00:30:00.000000000,donnalea1788,2
0 days 00:50:13.000000000,DonnaVendramin,2
0 days 00:50:13.000000000,DonnaVendramin,2
0 days 06:59:30.000000000,Donnawescott2,2
0 days 06:59:30.000000000,Donnawescott2,2
0 days 03:54:59.000000000,doradoj1,2
0 days 03:54:59.000000000,doradoj1,2
0 days 06:10:14.000000000,DoreenFunkhous1,2
0 days 06:10:14.000000000,DoreenFunkhous1,2
0 days 00:30:13.000000000,DoreenParrish,2
0 days 00:30:13.000000000,DoreenParrish,2
0 days 01:23:49.000000000,DoreenRossetto,2
0 days 01:23:49.000000000,DoreenRossetto,2
0 days 05:44:49.000000000,DorineEthridge,2
0 days 05:44:49.000000000,DorineEthridge,2
0 days 05:56:52.000000000,DosterTiffany,2
0 days 05:56:52.000000000,DosterTiffany,2
0 days 04:54:22.000000000,DoubleDFirearms,2
0 days 04:54:22.000000000,DoubleDFirearms,2
0 days 01:04:23.000000000,Doug_Renz,2
0 days 01:04:23.000000000,Doug_Renz,2
0 days 00:04:38.000000000,Douglasmoraes88,2
0 days 00:04:38.000000000,Douglasmoraes88,2
0 days 01:53:05.000000000,DougWilliams88,2
0 days 01:53:05.000000000,DougWilliams88,2
0 days 00:26:14.000000000,doyouevenmalec,2
0 days 00:26:14.000000000,doyouevenmalec,2
0 days 00:28:53.000000000,dr_mali24,2
0 days 00:28:53.000000000,dr_mali24,2
0 days 00:29:38.000000000,dragonologest,2
0 days 00:29:38.000000000,dragonologest,2
0 days 05:50:57.000000000,DrainRachael,2
0 days 05:50:57.000000000,DrainRachael,2
0 days 00:17:16.000000000,dreamftmomsen,2
0 days 00:17:16.000000000,dreamftmomsen,2
0 days 00:33:49.000000000,DreTosic,2
0 days 00:33:49.000000000,DreTosic,2
0 days 05:01:07.000000000,drewtenn,2
0 days 05:01:07.000000000,drewtenn,2
0 days 01:05:23.000000000,dsreese,2
0 days 01:05:23.000000000,dsreese,2
0 days 04:58:47.000000000,dtfreund5,2
0 days 04:58:47.000000000,dtfreund5,2
0 days 02:02:13.000000000,duckerz_25,2
0 days 02:02:13.000000000,duckerz_25,2
0 days 01:15:22.000000000,dudinhaunicorn,2
0 days 01:15:22.000000000,dudinhaunicorn,2
0 days 05:58:36.000000000,DuggerRenay,2
0 days 05:58:36.000000000,DuggerRenay,2
0 days 05:48:47.000000000,DupontKeli,2
0 days 05:48:47.000000000,DupontKeli,2
0 days 05:58:57.000000000,DuquetteFrieda,2
0 days 05:58:57.000000000,DuquetteFrieda,2
0 days 00:28:51.000000000,DutchyDesigns,2
0 days 00:28:51.000000000,DutchyDesigns,2
0 days 00:42:42.000000000,e5df2aa199494d9,2
0 days 00:42:42.000000000,e5df2aa199494d9,2
0 days 05:44:23.000000000,EarthaHochstet1,2
0 days 05:44:23.000000000,EarthaHochstet1,2
0 days 00:07:16.000000000,EBROWN528,2
0 days 00:07:16.000000000,EBROWN528,2
0 days 05:57:26.000000000,EbyWillene,2
0 days 05:57:26.000000000,EbyWillene,2
0 days 01:25:23.000000000,eclipsothetrue1,2
0 days 01:25:23.000000000,eclipsothetrue1,2
0 days 01:51:38.000000000,ed_happigolacky,2
0 days 01:51:38.000000000,ed_happigolacky,2
0 days 04:54:55.000000000,EDavid67173590,2
0 days 04:54:55.000000000,EDavid67173590,2
0 days 01:34:55.000000000,EdElam5,2
0 days 01:34:55.000000000,EdElam5,2
0 days 00:21:09.000000000,EdgarLevyings,2
0 days 00:21:09.000000000,EdgarLevyings,2
0 days 00:53:21.000000000,edward_gherardy,2
0 days 00:53:21.000000000,edward_gherardy,2
0 days 05:59:27.000000000,EilandStephane,2
0 days 05:59:27.000000000,EilandStephane,2
0 days 02:04:00.000000000,el_jefe511,2
0 days 02:04:00.000000000,el_jefe511,2
0 days 03:17:50.000000000,elaniecardenas,2
0 days 03:17:50.000000000,elaniecardenas,2
0 days 05:53:56.000000000,EleanoraOsburn,2
0 days 05:53:56.000000000,EleanoraOsburn,2
0 days 00:15:53.000000000,ElectionDayPoll,2
0 days 00:15:53.000000000,ElectionDayPoll,2
0 days 04:33:15.000000000,ElenaPiras4,2
0 days 04:33:15.000000000,ElenaPiras4,2
0 days 00:05:05.000000000,ElenMariaGonal1,2
0 days 00:05:05.000000000,ElenMariaGonal1,2
0 days 03:12:55.000000000,ElisaMichaels,2
0 days 03:12:55.000000000,ElisaMichaels,2
0 days 04:29:27.000000000,elisemainftw,2
0 days 04:29:27.000000000,elisemainftw,2
0 days 01:58:49.000000000,elissak81,2
0 days 01:58:49.000000000,elissak81,2
0 days 04:10:49.000000000,eliza_cannon,2
0 days 04:10:49.000000000,eliza_cannon,2
0 days 06:00:17.000000000,ElwandaOwsley,2
0 days 06:00:17.000000000,ElwandaOwsley,2
0 days 00:34:32.000000000,EmInDC,2
0 days 00:34:32.000000000,EmInDC,2
0 days 06:36:03.000000000,Empoleon28,2
0 days 06:36:03.000000000,Empoleon28,2
0 days 05:46:50.000000000,EnolaYarber,2
0 days 05:46:50.000000000,EnolaYarber,2
0 days 05:51:19.000000000,EnrightRhoda,2
0 days 05:51:19.000000000,EnrightRhoda,2
0 days 00:01:12.000000000,Enya_FB,2
0 days 00:01:12.000000000,Enya_FB,2
0 days 00:33:26.000000000,eojracs,2
0 days 00:33:26.000000000,eojracs,2
0 days 06:05:51.000000000,ErbBrynn,2
0 days 06:05:51.000000000,ErbBrynn,2
0 days 00:27:01.000000000,EricDurney,2
0 days 00:27:01.000000000,EricDurney,2
0 days 02:03:10.000000000,ericksonr51,2
0 days 02:03:10.000000000,ericksonr51,2
0 days 05:47:38.000000000,ErnestinaMccul2,2
0 days 05:47:38.000000000,ErnestinaMccul2,2
0 days 03:32:54.000000000,EscrotoSatinado,2
0 days 03:32:54.000000000,EscrotoSatinado,2
0 days 06:02:45.000000000,EsmeraldaColma1,2
0 days 06:02:45.000000000,EsmeraldaColma1,2
0 days 05:49:19.000000000,EstaLutz,2
0 days 05:49:19.000000000,EstaLutz,2
0 days 05:43:43.000000000,EttaMontelongo,2
0 days 05:43:43.000000000,EttaMontelongo,2
0 days 03:41:16.000000000,etty430,2
0 days 03:41:16.000000000,etty430,2
0 days 00:01:16.000000000,Eulakakok,2
0 days 00:01:16.000000000,Eulakakok,2
0 days 05:47:03.000000000,eva_mask,2
0 days 05:47:03.000000000,eva_mask,2
0 days 03:24:30.000000000,FacismIsNotHate,2
0 days 03:24:30.000000000,FacismIsNotHate,2
0 days 02:29:45.000000000,fahrodej5567,2
0 days 02:29:45.000000000,fahrodej5567,2
0 days 06:32:18.000000000,faithbasedplans,2
0 days 06:32:18.000000000,faithbasedplans,2
0 days 00:22:40.000000000,FaithStroud,2
0 days 00:22:40.000000000,FaithStroud,2
0 days 05:46:35.000000000,FalconerLouetta,2
0 days 05:46:35.000000000,FalconerLouetta,2
0 days 05:58:28.000000000,FangToomey,2
0 days 05:58:28.000000000,FangToomey,2
0 days 00:02:12.000000000,fantastli,2
0 days 00:02:12.000000000,fantastli,2
0 days 05:34:28.000000000,farrahekeithm,2
0 days 05:34:28.000000000,farrahekeithm,2
0 days 02:17:00.000000000,FatBoy_Sal,2
0 days 02:17:00.000000000,FatBoy_Sal,2
0 days 01:11:32.000000000,FatemaJaveed18,2
0 days 01:11:32.000000000,FatemaJaveed18,2
0 days 00:52:50.000000000,fathergiff,2
0 days 00:52:50.000000000,fathergiff,2
0 days 01:28:15.000000000,FatimaMamanie,2
0 days 01:28:15.000000000,FatimaMamanie,2
0 days 00:01:11.000000000,FeiXing6,2
0 days 00:01:11.000000000,FeiXing6,2
0 days 00:29:02.000000000,Fern66Pedro,2
0 days 00:29:02.000000000,Fern66Pedro,2
0 days 05:44:33.000000000,FernandaSanson1,2
0 days 05:44:33.000000000,FernandaSanson1,2
0 days 00:19:39.000000000,fheMarketPath,2
0 days 00:19:39.000000000,fheMarketPath,2
0 days 01:51:02.000000000,fieldof7dreams,2
0 days 01:51:02.000000000,fieldof7dreams,2
0 days 00:18:34.000000000,filthy_slav,2
0 days 00:18:34.000000000,filthy_slav,2
0 days 05:44:36.000000000,FlakeKaty,2
0 days 05:44:36.000000000,FlakeKaty,2
0 days 05:47:03.000000000,FletaPogue,2
0 days 05:47:03.000000000,FletaPogue,2
0 days 05:46:13.000000000,FlowersAlmeda,2
0 days 05:46:13.000000000,FlowersAlmeda,2
0 days 00:12:15.000000000,forgione_andrew,2
0 days 00:12:15.000000000,forgione_andrew,2
0 days 03:14:27.000000000,fort100,2
0 days 03:14:27.000000000,fort100,2
0 days 06:02:19.000000000,FosheeRosalva,2
0 days 06:02:19.000000000,FosheeRosalva,2
0 days 06:06:03.000000000,FrancineHowes,2
0 days 06:06:03.000000000,FrancineHowes,2
0 days 00:56:14.000000000,francishumes,2
0 days 00:56:14.000000000,francishumes,2
0 days 01:48:40.000000000,FrancisWinwood,2
0 days 01:48:40.000000000,FrancisWinwood,2
0 days 01:26:06.000000000,FranDotRealtor,2
0 days 01:26:06.000000000,FranDotRealtor,2
0 days 01:42:17.000000000,frankcastle999,2
0 days 01:42:17.000000000,frankcastle999,2
0 days 05:50:50.000000000,franklin_essie,2
0 days 05:50:50.000000000,franklin_essie,2
0 days 03:20:28.000000000,franmary,2
0 days 03:20:28.000000000,franmary,2
0 days 05:59:48.000000000,FrawleySusana,2
0 days 05:59:48.000000000,FrawleySusana,2
0 days 05:51:30.000000000,FrechetteNida,2
0 days 05:51:30.000000000,FrechetteNida,2
0 days 00:07:34.000000000,FreedombyJ,2
0 days 00:07:34.000000000,FreedombyJ,2
0 days 01:02:35.000000000,freerussia2,2
0 days 01:02:35.000000000,freerussia2,2
0 days 01:11:10.000000000,freesnowgames,2
0 days 01:11:10.000000000,freesnowgames,2
0 days 05:59:18.000000000,FrinkAngle,2
0 days 05:59:18.000000000,FrinkAngle,2
0 days 00:47:09.000000000,FROHAM9,2
0 days 00:47:09.000000000,FROHAM9,2
0 days 08:51:32.000000000,Ftrumpforprez,2
0 days 08:51:32.000000000,Ftrumpforprez,2
0 days 06:04:05.000000000,FumikoSonger,2
0 days 06:04:05.000000000,FumikoSonger,2
0 days 01:09:46.000000000,FunkoBatman2015,2
0 days 01:09:46.000000000,FunkoBatman2015,2
0 days 00:00:27.000000000,funnytweet666a1,2
0 days 00:00:27.000000000,funnytweet666a1,2
0 days 06:00:27.000000000,FuquaVerena,2
0 days 06:00:27.000000000,FuquaVerena,2
0 days 00:01:27.000000000,FuturologyBot,2
0 days 00:01:27.000000000,FuturologyBot,2
0 days 00:47:01.000000000,FXDanis,2
0 days 00:47:01.000000000,FXDanis,2
0 days 01:36:40.000000000,fzooup3,2
0 days 01:36:40.000000000,fzooup3,2
0 days 06:02:03.000000000,Gabriel07528059,2
0 days 06:02:03.000000000,Gabriel07528059,2
0 days 05:45:20.000000000,GallionMei,2
0 days 05:45:20.000000000,GallionMei,2
0 days 00:23:33.000000000,gamedevannie,2
0 days 00:23:33.000000000,gamedevannie,2
0 days 06:19:32.000000000,gamerbeast32881,2
0 days 06:19:32.000000000,gamerbeast32881,2
0 days 01:27:19.000000000,gardengirl966,2
0 days 01:27:19.000000000,gardengirl966,2
0 days 00:17:55.000000000,GarthDPrice,2
0 days 00:17:55.000000000,GarthDPrice,2
0 days 05:43:14.000000000,GauvinRima,2
0 days 05:43:14.000000000,GauvinRima,2
0 days 06:04:55.000000000,gavin_alyssa,2
0 days 06:04:55.000000000,gavin_alyssa,2
0 days 00:01:48.000000000,gclark95,2
0 days 00:01:48.000000000,gclark95,2
0 days 00:56:25.000000000,geabe7,2
0 days 00:56:25.000000000,geabe7,2
0 days 05:48:50.000000000,GearldineBrath1,2
0 days 05:48:50.000000000,GearldineBrath1,2
0 days 05:49:23.000000000,geddes_nicki,2
0 days 05:49:23.000000000,geddes_nicki,2
0 days 01:14:56.000000000,Genesis_Osuna,2
0 days 01:14:56.000000000,Genesis_Osuna,2
0 days 05:56:07.000000000,GeneviveConsta1,2
0 days 05:56:07.000000000,GeneviveConsta1,2
0 days 02:09:54.000000000,georgievg55,2
0 days 02:09:54.000000000,georgievg55,2
0 days 05:44:35.000000000,GeorgieWeller,2
0 days 05:44:35.000000000,GeorgieWeller,2
0 days 00:05:10.000000000,GetTrumpedRWBY,2
0 days 00:05:10.000000000,GetTrumpedRWBY,2
0 days 09:00:30.000000000,GG8691,2
0 days 09:00:30.000000000,GG8691,2
0 days 00:14:30.000000000,gialessandrino,2
0 days 00:14:30.000000000,gialessandrino,2
