id,retweeted_status.id,created_at,retweeted_status.created_at,user.id,user.screen_name,user.friends_count,user.followers_count,retweeted_status.user.id,retweeted_status.user.screen_name,retweeted_status.user.followers_count,retweeted_status.user.friends_count,text,retweeted_status.retweet_count
795990459550142464,795970323325796356,Tue Nov 08 14:04:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3158842775,leighwatoln,1006,11,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",495
795990554999930884,795970323325796356,Tue Nov 08 14:05:11 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2733647521,WeathermanJnsoa,233,21,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",496
795990563409383429,795970323325796356,Tue Nov 08 14:05:13 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2603726684,Slelnev,545,11,336190254,DamiraMaricic,44839,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",497
795990635354406912,795970323325796356,Tue Nov 08 14:05:30 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3230952291,YOUNGFL61Y0,713,29,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",498
795990728635781121,795970323325796356,Tue Nov 08 14:05:53 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2818307173,EleonMsicu1,336,21,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",499
795990748177059840,795970323325796356,Tue Nov 08 14:05:57 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2663471198,GailSueMonoer,579,23,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",500
795990783375577088,795970323325796356,Tue Nov 08 14:06:06 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4368831856,marylouiseknudl,553,27,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",501
795990802618953732,795970323325796356,Tue Nov 08 14:06:10 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3330858257,AlaDericheva,472,19,336190254,DamiraMaricic,44839,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",502
795990878498226177,795970323325796356,Tue Nov 08 14:06:28 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2488881234,MissTayltoOtr,470,40,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",503
795990950371655680,795970323325796356,Tue Nov 08 14:06:46 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2546999449,BryceCahansm,439,19,336190254,DamiraMaricic,44839,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",504
795990954717155328,795970323325796356,Tue Nov 08 14:06:47 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2776294691,doyoroyw,604,13,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",505
795990997020786688,795970323325796356,Tue Nov 08 14:06:57 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3256860901,karynhenyle,825,17,336190254,DamiraMaricic,44839,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",506
795991064435892224,795970323325796356,Tue Nov 08 14:07:13 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3228273567,Carisat_3k,14,7,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",507
795991180584488966,795970323325796356,Tue Nov 08 14:07:40 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2526337178,DaRockbntoiE,445,26,336190254,DamiraMaricic,44839,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",508
795991244778459136,795970323325796356,Tue Nov 08 14:07:56 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3159474951,rupertkemi,1130,26,336190254,DamiraMaricic,44839,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",509
795991285626703873,795970323325796356,Tue Nov 08 14:08:05 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2406497250,gjhsw,746,89,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",510
795991288625696769,795970323325796356,Tue Nov 08 14:08:06 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2388480956,ericjmontgmoeyr,405,19,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",511
795991355386425349,795970323325796356,Tue Nov 08 14:08:22 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2720164848,jimdulyed,517,18,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",512
795991410067603456,795970323325796356,Tue Nov 08 14:08:35 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3483265815,Pougnt8e,670,67,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",513
795991415943741440,795970323325796356,Tue Nov 08 14:08:37 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2353864686,oMGovWathc,1224,50,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",514
795991478950629376,795970323325796356,Tue Nov 08 14:08:52 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2411652295,BobKalsjad,1027,96,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",515
795991582814113793,795970323325796356,Tue Nov 08 14:09:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,703179877583704064,twell_specKali,243,23,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",516
795991588593770496,795970323325796356,Tue Nov 08 14:09:18 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3184195554,happyuiaana,837,34,336190254,DamiraMaricic,44840,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",517
795991590577655808,795970323325796356,Tue Nov 08 14:09:18 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3207800260,oJelHelle1r,1043,30,336190254,DamiraMaricic,44840,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",518
795991609607421952,795970323325796356,Tue Nov 08 14:09:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2701441993,kingcarabneri,576,20,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",519
795991628506927105,795970323325796356,Tue Nov 08 14:09:27 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2455557210,PeterDLonWloef,188,21,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",520
795991683653664768,795970323325796356,Tue Nov 08 14:09:40 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3318007912,yklep7,765,54,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",521
795991772807757825,795970323325796356,Tue Nov 08 14:10:02 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2831002459,8ngEa,285,42,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",522
795991798044905472,795970323325796356,Tue Nov 08 14:10:08 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3252482234,htetachi_ufc,822,36,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",523
795991809159790592,795970323325796356,Tue Nov 08 14:10:10 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2313631291,HannahLxiS,496,48,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",524
795991813962264576,795970323325796356,Tue Nov 08 14:10:11 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3300104498,yafdoan,936,95,336190254,DamiraMaricic,44840,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",525
795991935747952644,795970323325796356,Tue Nov 08 14:10:40 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2694092708,KevonMaklle,468,29,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",526
795991945055272960,795970323325796356,Tue Nov 08 14:10:43 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2655542472,shari50541,437,9,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",527
795992047111012352,795970323325796356,Tue Nov 08 14:11:07 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3230858391,KeithsPlumgbin,797,36,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",528
795992104107393024,795970323325796356,Tue Nov 08 14:11:21 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2351886824,theALIENBESEb,1259,26,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",529
795992116598075392,795970323325796356,Tue Nov 08 14:11:24 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2553407082,gandhidsurm,366,22,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",530
795992164106964992,795970323325796356,Tue Nov 08 14:11:35 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3323241754,rceativepandist,756,88,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",531
795992172784926720,795970323325796356,Tue Nov 08 14:11:37 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2327543160,Jared_Bruenreck,472,15,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",532
795992211267534848,795970323325796356,Tue Nov 08 14:11:46 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3296375309,KaufmanKarolina,18,28,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",533
795992227910680577,795970323325796356,Tue Nov 08 14:11:50 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3151262406,nnakaghcui,1142,49,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",534
795992232646033414,795970323325796356,Tue Nov 08 14:11:51 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3228689715,Miamibuyllse,854,44,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",535
795992318276997120,795970323325796356,Tue Nov 08 14:12:12 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2264996142,Dro29318,421,22,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",536
795992340636766208,795970323325796356,Tue Nov 08 14:12:17 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,704367514395013121,cddkrsi,268,20,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",537
795992389030739968,795970323325796356,Tue Nov 08 14:12:29 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2505377586,fatonmaucla,498,23,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",538
795992441396559873,795970323325796356,Tue Nov 08 14:12:41 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2237967625,Only_1_Ja_eyNw,485,15,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",539
795992442793246720,795970323325796356,Tue Nov 08 14:12:41 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2421156264,LukeHatf_ledi,491,23,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",540
795992488519626752,795970323325796356,Tue Nov 08 14:12:52 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3303078077,Gapanovich1982,483,15,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",541
795992550066835456,795970323325796356,Tue Nov 08 14:13:07 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2673126759,Speakspressk,1135,19,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",542
795992608157810688,795970323325796356,Tue Nov 08 14:13:21 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3363135405,cgrchrisniat,458,20,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",543
795992632052875264,795970323325796356,Tue Nov 08 14:13:26 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3036902367,TuckerS_Dessnig,522,16,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",544
795992633038565376,795970323325796356,Tue Nov 08 14:13:27 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2329155990,LaJollaSymphnoy,510,23,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",545
795992727758499840,795970323325796356,Tue Nov 08 14:13:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3207510718,OslinBmusic,916,75,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",546
795992817680138240,795970323325796356,Tue Nov 08 14:14:11 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,702653950156251137,BrittanyMDoanld,349,47,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",547
795992863314247681,795970323325796356,Tue Nov 08 14:14:22 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1657979072,CLonga59,216,10,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",548
795992933824544768,795970323325796356,Tue Nov 08 14:14:38 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3200374215,sgorlni,912,166,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",549
795993015840100352,795970323325796356,Tue Nov 08 14:14:58 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2555448914,SoundsOfBsCOas,412,16,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",550
795993039936307200,795970323325796356,Tue Nov 08 14:15:04 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3292497063,amnitiwar1i,507,18,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",551
795993066012184576,795970323325796356,Tue Nov 08 14:15:10 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2963052959,WCHS_Foollbat,317,34,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",552
795993110593601536,795970323325796356,Tue Nov 08 14:15:21 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2704214125,zanena_ig,334,15,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",553
795993141585145856,795970323325796356,Tue Nov 08 14:15:28 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2657931306,Tammy3534,431,17,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",554
795993176821600256,795970323325796356,Tue Nov 08 14:15:36 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2473106696,Easy_Guitar_bTa,327,13,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",555
795993269582733312,795970323325796356,Tue Nov 08 14:15:58 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3454325477,bkbrytko,794,25,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",556
795993325467738113,795970323325796356,Tue Nov 08 14:16:12 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2490118802,breannamccalrey,469,11,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",557
795993371747778560,795970323325796356,Tue Nov 08 14:16:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2355421033,DDjPresentsy,1170,19,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",558
795993390127124484,795970323325796356,Tue Nov 08 14:16:27 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3228621225,NGBeerEcrhi,703,45,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",559
795993407516737536,795970323325796356,Tue Nov 08 14:16:31 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2160395486,jo_tnjh,401,17,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",560
795993430597869568,795970323325796356,Tue Nov 08 14:16:37 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2284895538,schneidde,440,16,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",561
795993478081736704,795970323325796356,Tue Nov 08 14:16:48 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,4409737361,eharlintnog,468,32,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",562
795993613390020610,795970323325796356,Tue Nov 08 14:17:20 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,704992054594674688,DePauwWsocecr,281,30,336190254,DamiraMaricic,44842,45916,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",563
795993629001011200,795970323325796356,Tue Nov 08 14:17:24 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2283159686,NoahNoahrgaym,498,37,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",564
795993711683502080,795970323325796356,Tue Nov 08 14:17:44 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3372848834,profjaepg,736,28,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",565
795993762807906304,795970323325796356,Tue Nov 08 14:17:56 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3495678742,geoffr6e7y,780,50,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",566
795993830709399552,795970323325796356,Tue Nov 08 14:18:12 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2544682958,OutsideDna,1372,120,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",567
795993851920076801,795970323325796356,Tue Nov 08 14:18:17 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1661151336,wealthstarwnsot,373,30,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",568
795993887814848512,795970323325796356,Tue Nov 08 14:18:26 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1394101910,JayzCutt,485,19,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",569
795993923105816576,795970323325796356,Tue Nov 08 14:18:34 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2471651018,resrecrdos1,513,18,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",570
795993982970916866,795970323325796356,Tue Nov 08 14:18:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2359471316,aFnpageGuur,1007,44,336190254,DamiraMaricic,44842,45918,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",571
795993999039463425,795970323325796356,Tue Nov 08 14:18:52 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3345976775,oRbertMixno,747,15,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",572
795994125984219136,795970323325796356,Tue Nov 08 14:19:23 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3367911353,bikegames4lla,652,41,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",573
795994137967214592,795970323325796356,Tue Nov 08 14:19:26 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2992475082,ShrapneletiY,506,16,336190254,DamiraMaricic,44842,45918,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",574
795994165901479938,795970323325796356,Tue Nov 08 14:19:32 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3020696397,LA_BizSolutosin,291,15,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",575
795994275569926146,795970323325796356,Tue Nov 08 14:19:58 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3007869640,craze4muelcs,458,19,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",576
795994285573345280,795970323325796356,Tue Nov 08 14:20:01 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3348691312,ModzBysayN,326,14,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",577
795994293081141248,795970323325796356,Tue Nov 08 14:20:02 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2493572947,Based_Ben9ten8,331,26,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",578
795994306498674688,795970323325796356,Tue Nov 08 14:20:06 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,1649421966,trinaeroresbt,393,17,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",580
795994408302714880,795970323325796356,Tue Nov 08 14:20:30 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2290164565,JHbyraM,522,17,336190254,DamiraMaricic,44842,45918,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",581
795994489080967168,795970323325796356,Tue Nov 08 14:20:49 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,705763571066601472,SharonAMsyre,263,46,336190254,DamiraMaricic,44842,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",583
795994603459674112,795970323325796356,Tue Nov 08 14:21:16 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2330731314,SaxTyrca,418,13,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",584
795994682455162880,795970323325796356,Tue Nov 08 14:21:35 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2839351313,StuarthcaRo,306,12,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",585
795994746762170368,795970323325796356,Tue Nov 08 14:21:51 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2406636973,lciftog,919,13,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",586
795994796628279296,795970323325796356,Tue Nov 08 14:22:03 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,2274819416,THEVUSCNAII,414,13,336190254,DamiraMaricic,44843,45917,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",587
795994811970879488,795970323325796356,Tue Nov 08 14:22:06 +0000 2016,Tue Nov 08 12:44:48 +0000 2016,3342626128,mnrateb,830,72,336190254,DamiraMaricic,44843,45918,"RT @DamiraMaricic: Being the 1st female president of our country is an honorable and prestigious position! Which you, @HillaryClinton, sadl…",588
