id,Source,created_at,retweeted_status.created_at,retweeted_status.user.screen_name,retweeted_status.user.id,retweeted_status.user.friends_count,retweeted_status.user.followers_count,user.screen_name,user.id,user.friends_count,user.followers_count,retweeted_status.retweet_count,retweeted_status.text,Time Difference,Weight,size,Target
796021296249204736,7.959829639093576e+17,16:07:21,13:35:01,jimmykimmel,26053643.0,488,8136388,BobMiller1701,39949391,106,75,2095,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:32:20.000000000,0.945295405,0.70754717,796021296249204736
796021325252808704,7.959829639093576e+17,16:07:27,13:35:01,jimmykimmel,26053643.0,488,8136390,shopperlisa,21638155,345,128,2096,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:32:26.000000000,0.944675268,0.371014493,796021325252808704
796021341052776448,7.959829639093576e+17,16:07:31,13:35:01,jimmykimmel,26053643.0,488,8136390,NickDuBois777,7.62416E+17,261,64,2097,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:32:30.000000000,0.944262295,0.245210728,796021341052776448
796021495965351936,7.959829639093576e+17,16:08:08,13:35:01,jimmykimmel,26053643.0,488,8136380,Armenddd,1538302596,51,9653,2099,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:07.000000000,0.940459345,189.2745098,796021495965351936
796021531583184896,7.959829639093576e+17,16:08:17,13:35:01,jimmykimmel,26053643.0,488,8136393,r1burgos,3189980166,178,44,2100,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:16.000000000,0.93953893,0.247191011,796021531583184896
796021573748723713,7.959829639093576e+17,16:08:27,13:35:01,jimmykimmel,26053643.0,488,8136380,ProfessorWankly,279058710,267,1163,2103,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:26.000000000,0.938518358,4.355805243,796021573748723713
796021587011047424,7.959829639093576e+17,16:08:30,13:35:01,jimmykimmel,26053643.0,488,8136380,DRCxGaming,607500021,287,68,2105,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:29.000000000,0.938212618,0.236933798,796021587011047424
796021604199333889,7.959829639093576e+17,16:08:34,13:35:01,jimmykimmel,26053643.0,488,8136380,greychatham,1938523298,356,95,2106,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:33.000000000,0.937805275,0.266853933,796021604199333889
796021630543622144,7.959829639093576e+17,16:08:40,13:35:01,jimmykimmel,26053643.0,488,8136393,JessJames512,86146214,267,84,2107,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:39.000000000,0.937194924,0.314606742,796021630543622144
796021674336358400,7.959829639093576e+17,16:08:51,13:35:01,jimmykimmel,26053643.0,488,8136392,serkizzlee,1101854005,225,190,2108,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:33:50.000000000,0.936078007,0.844444444,796021674336358400
796021744704294912,7.959829639093576e+17,16:09:07,13:35:01,jimmykimmel,26053643.0,488,8136380,mkdonuts,37709268,532,357,2109,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:34:06.000000000,0.934458144,0.671052632,796021744704294912
796021815319609345,7.959829639093576e+17,16:09:24,13:35:01,jimmykimmel,26053643.0,488,8136381,RyanK1981,7.26896E+17,147,17,2110,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:34:23.000000000,0.932743172,0.115646259,796021815319609345
796021816271642624,7.959829639093576e+17,16:09:25,13:35:01,jimmykimmel,26053643.0,488,8136394,cragghianti,387580992,241,209,2111,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:34:24.000000000,0.932642487,0.867219917,796021816271642624
796021873251405824,7.959829639093576e+17,16:09:38,13:35:01,jimmykimmel,26053643.0,488,8136382,itz_taosif,4628759247,211,163,2113,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:34:37.000000000,0.931335561,0.772511848,796021873251405824
796021926795755521,7.959829639093576e+17,16:09:51,13:35:01,jimmykimmel,26053643.0,488,8136396,ayeharmony,168996599,1107,21818,2114,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:34:50.000000000,0.930032293,19.70912376,796021926795755521
796021978381582337,7.959829639093576e+17,16:10:03,13:35:01,jimmykimmel,26053643.0,488,8136384,louispartingto2,2665159601,497,346,2115,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:02.000000000,0.928832509,0.696177062,796021978381582337
796022026154704897,7.959829639093576e+17,16:10:15,13:35:01,jimmykimmel,26053643.0,488,8136386,VladianaP,322144200,222,29,2116,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:14.000000000,0.927635817,0.130630631,796022026154704897
796022036233682945,7.959829639093576e+17,16:10:17,13:35:01,jimmykimmel,26053643.0,488,8136387,mommyChickadee,1117848572,57,19,2117,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:16.000000000,0.927436668,0.333333333,796022036233682945
796022055657349120,7.959829639093576e+17,16:10:22,13:35:01,jimmykimmel,26053643.0,488,8136400,RileyOutside,3028054952,239,7889,2119,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:21.000000000,0.92693917,33.0083682,796022055657349120
796022080282198018,7.959829639093576e+17,16:10:27,13:35:01,jimmykimmel,26053643.0,488,8136387,SamDooley1,306826898,124,65,2120,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:26.000000000,0.926442205,0.524193548,796022080282198018
796022095440269313,7.959829639093576e+17,16:10:31,13:35:01,jimmykimmel,26053643.0,488,8136400,theycaIImematt,492970894,183,217,2121,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:30.000000000,0.926045016,1.18579235,796022095440269313
796022137312178177,7.959829639093576e+17,16:10:41,13:35:01,jimmykimmel,26053643.0,488,8136388,yuandi_li,3383430945,157,73,2122,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:35:40.000000000,0.925053533,0.464968153,796022137312178177
796022219558121472,7.959829639093576e+17,16:11:01,13:35:01,jimmykimmel,26053643.0,488,8136403,CJTurrubiartes,2602401162,322,347,2123,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:00.000000000,0.923076923,1.077639752,796022219558121472
796022250977665025,7.959829639093576e+17,16:11:08,13:35:01,jimmykimmel,26053643.0,488,8136404,Sh0rtStAckk,325811654,496,214,2124,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:07.000000000,0.922387104,0.431451613,796022250977665025
796022268593737728,7.959829639093576e+17,16:11:12,13:35:01,jimmykimmel,26053643.0,488,8136404,levy_wong,53936943,906,237,2125,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:11.000000000,0.921993384,0.261589404,796022268593737728
796022335866372096,7.959829639093576e+17,16:11:28,13:35:01,jimmykimmel,26053643.0,488,8136391,kbesecker,27135194,248,40,2126,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:27.000000000,0.92042186,0.161290323,796022335866372096
796022381689053188,7.959829639093576e+17,16:11:39,13:35:01,jimmykimmel,26053643.0,488,8136392,Jordanbrown1000,442428315,942,193,2127,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:38.000000000,0.919344541,0.204883227,796022381689053188
796022445828403200,7.959829639093576e+17,16:11:55,13:35:01,jimmykimmel,26053643.0,488,8136392,AllenZh64519688,2873685862,88,24,2128,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:36:54.000000000,0.917782027,0.272727273,796022445828403200
796022609095704576,7.959829639093576e+17,16:12:34,13:35:01,jimmykimmel,26053643.0,488,8136409,valerieomiles,84529258,901,306,2129,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:37:33.000000000,0.913995557,0.339622642,796022609095704576
796022660622786560,7.959829639093576e+17,16:12:46,13:35:01,jimmykimmel,26053643.0,488,8136411,sillypuppy6,7.53098E+17,5002,1209,2131,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:37:45.000000000,0.912836767,0.241703319,796022660622786560
796022669569208324,7.959829639093576e+17,16:12:48,13:35:01,jimmykimmel,26053643.0,488,8136403,SteveFix1,362694661,939,141,2132,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:37:47.000000000,0.912643921,0.150159744,796022669569208324
796022633531920384,7.959829639093576e+17,16:12:39,13:35:01,jimmykimmel,26053643.0,488,8136397,PotterNationn,310644861,404,469,2130,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:37:38.000000000,0.91351237,1.160891089,796022633531920384
796022824397897728,7.959829639093576e+17,16:13:25,13:35:01,jimmykimmel,26053643.0,488,8136391,Evelinnnn321,1184531502,223,438,2135,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:38:24.000000000,0.909090909,1.964125561,796022824397897728
796022864424161281,7.959829639093576e+17,16:13:34,13:35:01,jimmykimmel,26053643.0,488,8136392,paulag16,43539416,651,129,2136,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:38:33.000000000,0.908230842,0.198156682,796022864424161281
796022964248416256,7.959829639093576e+17,16:13:58,13:35:01,jimmykimmel,26053643.0,488,8136409,JessicaLococo,49659413,179,384,2138,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:38:57.000000000,0.905945266,2.145251397,796022964248416256
796022705006985216,7.959829639093576e+17,16:12:56,13:35:01,jimmykimmel,26053643.0,488,8136390,BeWell1D,257725193,99,21,2133,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:37:55.000000000,0.911873351,0.212121212,796022705006985216
796022983882063872,7.959829639093576e+17,16:14:03,13:35:01,jimmykimmel,26053643.0,488,8136396,whereshappy,117577756,124,34,2139,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:39:02.000000000,0.905470551,0.274193548,796022983882063872
796023010583003138,7.959829639093576e+17,16:14:09,13:35:01,jimmykimmel,26053643.0,488,8136397,JoePacheco12,1608172574,51,12,2140,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:39:08.000000000,0.90490155,0.235294118,796023010583003138
796023030489214976,7.959829639093576e+17,16:14:14,13:35:01,jimmykimmel,26053643.0,488,8136397,Cstocke,72122419,33,20,2141,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:39:13.000000000,0.904427928,0.606060606,796023030489214976
796023175222009858,7.959829639093576e+17,16:14:49,13:35:01,jimmykimmel,26053643.0,488,8136398,RosenquistKen,2231416645,125,12,2142,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:39:48.000000000,0.901126408,0.096,796023175222009858
796023287751045120,7.959829639093576e+17,16:15:15,13:35:01,jimmykimmel,26053643.0,488,8136405,CaptCville,31209628,481,58,2144,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:40:14.000000000,0.898689411,0.120582121,796023287751045120
796023376934477825,7.959829639093576e+17,16:15:37,13:35:01,jimmykimmel,26053643.0,488,8136407,JaidaJames1,633264198,412,899,2145,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:40:36.000000000,0.896637609,2.182038835,796023376934477825
796023436481036293,7.959829639093576e+17,16:15:51,13:35:01,jimmykimmel,26053643.0,488,8136407,Imperiumwife,1308359636,117,23,2147,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:40:50.000000000,0.895336788,0.196581197,796023436481036293
796023505045233664,7.959829639093576e+17,16:16:07,13:35:01,jimmykimmel,26053643.0,488,8136422,ahornstefan,2992565293,246,5,2148,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:06.000000000,0.893854749,0.020325203,796023505045233664
796023613413531652,7.959829639093576e+17,16:16:33,13:35:01,jimmykimmel,26053643.0,488,8136413,Frxnkix,2842167833,87,70,2149,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:32.000000000,0.891456872,0.804597701,796023613413531652
796023625442795520,7.959829639093576e+17,16:16:36,13:35:01,jimmykimmel,26053643.0,488,8136413,joja813,63520571,118,27,2150,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:35.000000000,0.891181021,0.228813559,796023625442795520
796023638478553088,7.959829639093576e+17,16:16:39,13:35:01,jimmykimmel,26053643.0,488,8136427,Miss_Nicks,23332743,398,120,2151,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:38.000000000,0.890905341,0.301507538,796023638478553088
796023666182094848,7.959829639093576e+17,16:16:46,13:35:01,jimmykimmel,26053643.0,488,8136414,Sharpieee22,32440417,1282,1308,2152,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:45.000000000,0.890262751,1.020280811,796023666182094848
796023668593819648,7.959829639093576e+17,16:16:46,13:35:01,jimmykimmel,26053643.0,488,8136414,abbi_joy20,7.95812E+17,80,27,2153,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:45.000000000,0.890262751,0.3375,796023668593819648
796023678878105600,7.959829639093576e+17,16:16:49,13:35:01,jimmykimmel,26053643.0,488,8136427,Majano_22,2749458914,322,476,2154,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:48.000000000,0.889987639,1.47826087,796023678878105600
796023692543279104,7.959829639093576e+17,16:16:52,13:35:01,jimmykimmel,26053643.0,488,8136414,SebSwo,36955134,1872,470,2155,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:41:51.000000000,0.889712697,0.251068376,796023692543279104
796023729180512258,7.959829639093576e+17,16:17:01,13:35:01,jimmykimmel,26053643.0,488,8136414,AliBebry_,2887543666,339,175,2156,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:00.000000000,0.888888889,0.516224189,796023729180512258
796023736902283271,7.959829639093576e+17,16:17:02,13:35:01,jimmykimmel,26053643.0,488,8136414,__LifesADream__,2379908582,558,524,2157,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:01.000000000,0.888797449,0.9390681,796023736902283271
796023747954311168,7.959829639093576e+17,16:17:05,13:35:01,jimmykimmel,26053643.0,488,8136415,MeekEmill,1317641396,367,356,2158,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:04.000000000,0.888523241,0.970027248,796023747954311168
796023800345296896,7.959829639093576e+17,16:17:18,13:35:01,jimmykimmel,26053643.0,488,8136415,Lmontano04,2979641601,427,506,2159,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:17.000000000,0.887336962,1.18501171,796023800345296896
796023847728332800,7.959829639093576e+17,16:17:29,13:35:01,jimmykimmel,26053643.0,488,8136414,dontruinmahmoud,4861257167,426,426,2161,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:28.000000000,0.886335659,1,796023847728332800
796023973410652160,7.959829639093576e+17,16:17:59,13:35:01,jimmykimmel,26053643.0,488,8136416,lizyoubeengone,7.95803E+17,93,39,2162,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:42:58.000000000,0.883616281,0.419354839,796023973410652160
796024024434409473,7.959829639093576e+17,16:18:11,13:35:01,jimmykimmel,26053643.0,488,8136418,JamesDunn94,131651407,165,97,2163,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:10.000000000,0.882533197,0.587878788,796024024434409473
796024040938938368,7.959829639093576e+17,16:18:15,13:35:01,jimmykimmel,26053643.0,488,8136419,lystfiskern,301461099,701,269,2164,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:14.000000000,0.882172759,0.383737518,796024040938938368
796024075944624128,7.959829639093576e+17,16:18:23,13:35:01,jimmykimmel,26053643.0,488,8136419,AlwaysSunny13,89885246,268,304,2165,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:22.000000000,0.881452765,1.134328358,796024075944624128
796024159021256705,7.959829639093576e+17,16:18:43,13:35:01,jimmykimmel,26053643.0,488,8136418,caitmaynard,300845387,242,541,2167,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:42.000000000,0.879657911,2.23553719,796024159021256705
796024163844718593,7.959829639093576e+17,16:18:44,13:35:01,jimmykimmel,26053643.0,488,8136418,chloe_switalski,200208489,434,726,2168,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:43.000000000,0.87956836,1.67281106,796024163844718593
796024168751898624,7.959829639093576e+17,16:18:45,13:35:01,jimmykimmel,26053643.0,488,8136433,iH4ck5,348873068,686,799,2169,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:43:44.000000000,0.879478827,1.164723032,796024168751898624
796024311832346624,7.959829639093576e+17,16:19:20,13:35:01,jimmykimmel,26053643.0,488,8136422,chargallagherr,308161451,1061,2706,2170,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:19.000000000,0.876356628,2.550424128,796024311832346624
796024317008084993,7.959829639093576e+17,16:19:21,13:35:01,jimmykimmel,26053643.0,488,8136422,Mischa_SuitsFan,1257647972,593,1609,2171,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:20.000000000,0.876267748,2.713322091,796024317008084993
796024336809422848,7.959829639093576e+17,16:19:25,13:35:01,jimmykimmel,26053643.0,488,8136422,BlowItBubbles,2269302589,26,13,2172,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:24.000000000,0.875912409,0.5,796024336809422848
796024355075465216,7.959829639093576e+17,16:19:30,13:35:01,jimmykimmel,26053643.0,488,8136435,FoxRemhenry,1380117601,299,430,2174,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:29.000000000,0.875468639,1.43812709,796024355075465216
796024360314105856,7.959829639093576e+17,16:19:31,13:35:01,jimmykimmel,26053643.0,488,8136435,Justinecka,44313226,32,17,2176,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:30.000000000,0.875379939,0.53125,796024360314105856
796024360402194432,7.959829639093576e+17,16:19:31,13:35:01,jimmykimmel,26053643.0,488,8136435,ahmSpears,3294292045,40,45,2176,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:30.000000000,0.875379939,1.125,796024360402194432
796024386054668288,7.959829639093576e+17,16:19:37,13:35:01,jimmykimmel,26053643.0,488,8136423,jeff_nyc_fll,589154617,51,7,2178,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:36.000000000,0.874848117,0.137254902,796024386054668288
796024388168646656,7.959829639093576e+17,16:19:38,13:35:01,jimmykimmel,26053643.0,488,8136423,Ginakat_30,1478703475,117,8,2179,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:37.000000000,0.874759542,0.068376068,796024388168646656
796024403062558720,7.959829639093576e+17,16:19:41,13:35:01,jimmykimmel,26053643.0,488,8136424,vellajuju,2314851292,318,242,2180,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:40.000000000,0.874493927,0.761006289,796024403062558720
796024431483224064,7.959829639093576e+17,16:19:48,13:35:01,jimmykimmel,26053643.0,488,8136426,TheRealRodneyF,321098753,536,828,2181,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:47.000000000,0.873874785,1.544776119,796024431483224064
796024436273115136,7.959829639093576e+17,16:19:49,13:35:01,jimmykimmel,26053643.0,488,8136426,Aadam539,1318117603,196,1087,2182,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:48.000000000,0.873786408,5.545918367,796024436273115136
796024445248753664,7.959829639093576e+17,16:19:51,13:35:01,jimmykimmel,26053643.0,488,8136440,PocockMisty,1723875974,300,77,2183,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:44:50.000000000,0.873609707,0.256666667,796024445248753664
796024489041608704,7.959829639093576e+17,16:20:02,13:35:01,jimmykimmel,26053643.0,488,8136426,tdotkaay,2659728343,490,345,2185,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:45:01.000000000,0.872639127,0.704081633,796024489041608704
796024510583541760,7.959829639093576e+17,16:20:07,13:35:01,jimmykimmel,26053643.0,488,8136427,Nicki_Baby328,824209447,542,636,2186,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:45:06.000000000,0.872198667,1.173431734,796024510583541760
796024596356968448,7.959829639093576e+17,16:20:27,13:35:01,jimmykimmel,26053643.0,488,8136443,CristonMitchel,24219402,158,67,2187,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:45:26.000000000,0.870441265,0.424050633,796024596356968448
796024640456060928,7.959829639093576e+17,16:20:38,13:35:01,jimmykimmel,26053643.0,488,8136432,jpublik,103309339,2502,12963,2188,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:45:37.000000000,0.86947771,5.181055156,796024640456060928
796024735188602881,7.959829639093576e+17,16:21:00,13:35:01,jimmykimmel,26053643.0,488,8136433,pat_evans238,719471532,204,85,2189,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:45:59.000000000,0.867556984,0.416666667,796024735188602881
796024866923122688,7.959829639093576e+17,16:21:32,13:35:01,jimmykimmel,26053643.0,488,8136448,GiselleTort,24435271,599,387,2190,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:46:31.000000000,0.8647783,0.646076795,796024866923122688
796024900511268864,7.959829639093576e+17,16:21:40,13:35:01,jimmykimmel,26053643.0,488,8136436,The_RyanMorris,4907489997,186,53,2191,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:46:39.000000000,0.864086409,0.284946237,796024900511268864
796024906550910976,7.959829639093576e+17,16:21:41,13:35:01,jimmykimmel,26053643.0,488,8136449,Katydidittoyou,34707848,204,90,2192,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:46:40.000000000,0.864,0.441176471,796024906550910976
796024933507858434,7.959829639093576e+17,16:21:48,13:35:01,jimmykimmel,26053643.0,488,8136436,EmmaLilu13,1295728213,489,199,2193,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:46:47.000000000,0.863395623,0.406952965,796024933507858434
796025006119669761,7.959829639093576e+17,16:22:05,13:35:01,jimmykimmel,26053643.0,488,8136438,aalmabarronn,2695101931,179,188,2194,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:47:04.000000000,0.861931365,1.05027933,796025006119669761
796025035618021376,7.959829639093576e+17,16:22:12,13:35:01,jimmykimmel,26053643.0,488,8136451,leo_wizowski,61876905,316,253,2195,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:47:11.000000000,0.861329877,0.800632911,796025035618021376
796025083131203585,7.959829639093576e+17,16:22:23,13:35:01,jimmykimmel,26053643.0,488,8136439,MattLangham,305027220,610,1053,2196,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:47:22.000000000,0.860386377,1.726229508,796025083131203585
796025087132631040,7.959829639093576e+17,16:22:24,13:35:01,jimmykimmel,26053643.0,488,8136439,ravengirlnc,602827060,333,85,2197,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:47:23.000000000,0.860300707,0.255255255,796025087132631040
796025283581071360,7.959829639093576e+17,16:23:11,13:35:01,jimmykimmel,26053643.0,488,8136455,LeahjFerguson1,7.65975E+17,23,7,2201,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:48:10.000000000,0.85629336,0.304347826,796025283581071360
796025335670185984,7.959829639093576e+17,16:23:24,13:35:01,jimmykimmel,26053643.0,488,8136457,malenawood,23394072,257,127,2202,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:48:23.000000000,0.855191527,0.494163424,796025335670185984
796025526410420224,7.959829639093576e+17,16:24:09,13:35:01,jimmykimmel,26053643.0,488,8136445,ashdied,157498741,179,1450,2206,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:49:08.000000000,0.851399291,8.100558659,796025526410420224
796025759810789376,7.959829639093576e+17,16:25:05,13:35:01,jimmykimmel,26053643.0,488,8136461,RyHutchFilm,61889817,464,2928,2213,BREAKING - @RealDonaldTrump endorses @HillaryClinton for President... https://t.co/o4LlAUPNcC,0 days 02:50:04.000000000,0.846726774,6.310344828,796025759810789376
