created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,text,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:02:15 +0000 2016,795974716582461440,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,247,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",710,599,760667704411975680,TKPvikings
Tue Nov 08 13:02:15 +0000 2016,795974718293737473,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,248,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",6351,6876,2166712563,lizzym420
Tue Nov 08 13:02:36 +0000 2016,795974803677184000,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,249,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",87,92,775155856677765121,My_Fav_Sweater
Tue Nov 08 13:02:39 +0000 2016,795974815572070400,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,250,58095,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",393,251,3915941300,bella_ragazza_1
Tue Nov 08 13:02:41 +0000 2016,795974826825576448,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,251,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",471,803,788989639654797312,JenDinnj
Tue Nov 08 13:02:42 +0000 2016,795974831007211520,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,252,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",31,56,778744049079431169,indiantrump1
Tue Nov 08 13:02:48 +0000 2016,795974853186691072,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,253,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",67,113,112873910,pennylee1953
Tue Nov 08 13:02:59 +0000 2016,795974901261881344,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,254,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",86,285,4711346063,GloomySpud
Tue Nov 08 13:03:01 +0000 2016,795974907234582528,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,255,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",316,267,756567239302799360,PhywhellSunny
Tue Nov 08 13:03:07 +0000 2016,795974934870814720,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,256,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2296,2994,705656249992548352,Georgehn1
Tue Nov 08 13:03:22 +0000 2016,795974998309695489,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,257,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",23,70,783974836095844352,johnnyLaw331
Tue Nov 08 13:03:23 +0000 2016,795975001937690625,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,258,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",105,275,4053036856,KimberlyKazbour
Tue Nov 08 13:03:24 +0000 2016,795975004915646468,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,259,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",463,271,713733295859752960,Viatcheslavsos3
Tue Nov 08 13:03:25 +0000 2016,795975011530108928,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,262,58098,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",738,671,813442106,MitSnyder
Tue Nov 08 13:03:24 +0000 2016,795975006979244034,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,260,58097,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",17,133,760542327630725120,soldier091981
Tue Nov 08 13:03:31 +0000 2016,795975035370536960,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,263,58098,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",7161,6772,18673125,rmack2x
Tue Nov 08 13:03:36 +0000 2016,795975057734561792,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,264,58098,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",30,66,285216561,Nadiemartin99
Tue Nov 08 13:03:39 +0000 2016,795975067725365248,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,265,58098,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",583,376,79549861,christhekaufman
Tue Nov 08 13:03:42 +0000 2016,795975080195092485,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,266,58099,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",200,179,1723853089,deltamike8387
Tue Nov 08 13:03:43 +0000 2016,795975086415155200,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,267,58099,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",75,85,741082703030714371,AlphaJedBlog
Tue Nov 08 13:03:54 +0000 2016,795975130962948096,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,269,58099,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",3672,5001,4223251997,GGthinking
Tue Nov 08 13:04:05 +0000 2016,795975176781492224,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,270,58099,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",18,37,752660956451188736,Heather_Hooah
Tue Nov 08 13:04:08 +0000 2016,795975191130210304,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,271,58099,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",2473,3267,25842388,Detrocker2264
Tue Nov 08 13:04:24 +0000 2016,795975255969951748,Tue Nov 08 12:48:41 +0000 2016,795971302666420224,272,58100,2208,240454812,GenFlynn,"RT @GenFlynn: Today is a vote for the very heart and soul of America. VOTE for leadership, vote for opportunity, &amp; vote for our future! @re…",157,334,125798518,CesarAristy
