Time Difference,user.screen_name,Column1
0 days 00:38:20.000000000,PatMckusick,4
0 days 00:32:49.000000000,PatMckusick,4
0 days 00:50:51.000000000,PatMckusick,4
0 days 00:38:20.000000000,PatMckusick,4
0 days 00:12:05.000000000,PaytonBennett5,4
0 days 01:52:15.000000000,PaytonBennett5,4
0 days 00:08:11.000000000,PaytonBennett5,4
0 days 00:12:05.000000000,PaytonBennett5,4
0 days 01:51:26.000000000,pf_fan,4
0 days 01:51:26.000000000,pf_fan,4
0 days 01:51:26.000000000,pf_fan,4
0 days 01:51:26.000000000,pf_fan,4
0 days 08:35:35.000000000,phdgypsy,4
0 days 04:17:20.000000000,phdgypsy,4
0 days 04:38:07.000000000,phdgypsy,4
0 days 08:35:35.000000000,phdgypsy,4
0 days 01:08:27.000000000,PirateRem,4
0 days 00:17:44.000000000,PirateRem,4
0 days 00:14:31.000000000,PirateRem,4
0 days 01:08:27.000000000,PirateRem,4
0 days 08:09:27.000000000,powerglobalus,4
0 days 01:50:01.000000000,powerglobalus,4
0 days 03:04:45.000000000,powerglobalus,4
0 days 08:09:27.000000000,powerglobalus,4
0 days 00:27:11.000000000,psgcindy,4
0 days 00:21:54.000000000,psgcindy,4
0 days 01:43:22.000000000,psgcindy,4
0 days 00:27:11.000000000,psgcindy,4
0 days 05:43:55.000000000,purpledalmation,4
0 days 04:57:45.000000000,purpledalmation,4
0 days 00:15:05.000000000,purpledalmation,4
0 days 05:43:55.000000000,purpledalmation,4
0 days 00:12:52.000000000,RealityLover8,4
0 days 00:35:59.000000000,RealityLover8,4
0 days 00:04:11.000000000,RealityLover8,4
0 days 00:12:52.000000000,RealityLover8,4
0 days 00:43:27.000000000,ResidentOfFL,4
0 days 00:11:53.000000000,ResidentOfFL,4
0 days 02:00:54.000000000,ResidentOfFL,4
0 days 02:00:54.000000000,ResidentOfFL,4
0 days 00:18:06.000000000,ricardodegouve4,4
0 days 00:22:09.000000000,ricardodegouve4,4
0 days 00:02:35.000000000,ricardodegouve4,4
0 days 00:18:06.000000000,ricardodegouve4,4
0 days 04:48:54.000000000,Rienhart99,4
0 days 00:04:25.000000000,Rienhart99,4
0 days 00:04:39.000000000,Rienhart99,4
0 days 04:48:54.000000000,Rienhart99,4
0 days 01:44:53.000000000,rljflowerchild,4
0 days 02:41:43.000000000,rljflowerchild,4
0 days 00:34:31.000000000,rljflowerchild,4
0 days 01:44:53.000000000,rljflowerchild,4
0 days 01:50:23.000000000,RobinEnochs,4
0 days 01:50:23.000000000,RobinEnochs,4
0 days 01:50:23.000000000,RobinEnochs,4
0 days 01:50:23.000000000,RobinEnochs,4
0 days 09:35:16.000000000,robison_gail,4
0 days 00:56:05.000000000,robison_gail,4
0 days 00:12:39.000000000,robison_gail,4
0 days 09:35:16.000000000,robison_gail,4
0 days 01:08:54.000000000,RoccoWRX,4
0 days 01:14:51.000000000,RoccoWRX,4
0 days 00:37:02.000000000,RoccoWRX,4
0 days 01:08:54.000000000,RoccoWRX,4
0 days 04:37:42.000000000,RogersVick,4
0 days 00:00:52.000000000,RogersVick,4
0 days 00:15:48.000000000,RogersVick,4
0 days 04:37:42.000000000,RogersVick,4
0 days 00:12:20.000000000,RonNagtegaal1,4
0 days 03:04:46.000000000,RonNagtegaal1,4
0 days 00:12:20.000000000,RonNagtegaal1,4
0 days 03:04:46.000000000,RonNagtegaal1,4
0 days 03:36:53.000000000,rpbva,4
0 days 04:07:02.000000000,rpbva,4
0 days 01:56:35.000000000,rpbva,4
0 days 00:45:33.000000000,rpbva,4
0 days 03:59:32.000000000,rtomo,4
0 days 00:15:35.000000000,rtomo,4
0 days 00:33:51.000000000,rtomo,4
0 days 03:59:32.000000000,rtomo,4
0 days 01:35:27.000000000,ruthieanne70,4
0 days 01:35:27.000000000,ruthieanne70,4
0 days 01:35:27.000000000,ruthieanne70,4
0 days 01:35:27.000000000,ruthieanne70,4
0 days 04:59:54.000000000,RyanResign,4
0 days 03:16:29.000000000,RyanResign,4
0 days 00:42:11.000000000,RyanResign,4
0 days 04:59:54.000000000,RyanResign,4
0 days 00:02:29.000000000,Sailingflyingd,4
0 days 02:16:41.000000000,Sailingflyingd,4
0 days 01:24:07.000000000,Sailingflyingd,4
0 days 00:02:29.000000000,Sailingflyingd,4
0 days 00:13:54.000000000,samyobox,4
0 days 00:54:08.000000000,samyobox,4
0 days 00:01:02.000000000,samyobox,4
0 days 00:13:54.000000000,samyobox,4
0 days 00:07:48.000000000,Sarcastic_Smurf,4
0 days 00:57:31.000000000,Sarcastic_Smurf,4
0 days 00:50:13.000000000,Sarcastic_Smurf,4
0 days 01:31:11.000000000,Sarcastic_Smurf,4
0 days 02:46:41.000000000,satirist_indian,4
0 days 04:46:34.000000000,satirist_indian,4
0 days 04:32:05.000000000,satirist_indian,4
0 days 02:46:41.000000000,satirist_indian,4
0 days 06:44:25.000000000,scorpionyx,4
0 days 00:46:45.000000000,scorpionyx,4
0 days 01:38:13.000000000,scorpionyx,4
0 days 06:44:25.000000000,scorpionyx,4
0 days 01:03:26.000000000,SeanGrenier,4
0 days 01:39:26.000000000,SeanGrenier,4
0 days 00:48:09.000000000,SeanGrenier,4
0 days 01:03:26.000000000,SeanGrenier,4
0 days 00:33:33.000000000,shashanj60,4
0 days 02:39:33.000000000,shashanj60,4
0 days 01:26:12.000000000,shashanj60,4
0 days 04:48:56.000000000,shashanj60,4
0 days 00:25:43.000000000,sheabo89,4
0 days 03:49:19.000000000,sheabo89,4
0 days 02:08:38.000000000,sheabo89,4
0 days 00:25:43.000000000,sheabo89,4
0 days 00:42:16.000000000,Sleeping_Gipsy,4
0 days 01:10:04.000000000,Sleeping_Gipsy,4
0 days 00:37:21.000000000,Sleeping_Gipsy,4
0 days 00:42:16.000000000,Sleeping_Gipsy,4
0 days 00:21:27.000000000,smp0711,4
0 days 00:37:22.000000000,smp0711,4
0 days 01:15:39.000000000,smp0711,4
0 days 00:21:27.000000000,smp0711,4
0 days 01:37:09.000000000,Snap_Politics,4
0 days 03:18:24.000000000,Snap_Politics,4
0 days 00:03:35.000000000,Snap_Politics,4
0 days 01:37:09.000000000,Snap_Politics,4
0 days 00:02:37.000000000,srrabon_,4
0 days 01:12:55.000000000,srrabon_,4
0 days 01:08:37.000000000,srrabon_,4
0 days 00:02:37.000000000,srrabon_,4
0 days 05:47:13.000000000,steenrho,4
0 days 01:11:29.000000000,steenrho,4
0 days 01:30:38.000000000,steenrho,4
0 days 05:47:13.000000000,steenrho,4
0 days 02:31:50.000000000,Steffs_tweets,4
0 days 02:22:16.000000000,Steffs_tweets,4
0 days 01:24:27.000000000,Steffs_tweets,4
0 days 02:31:50.000000000,Steffs_tweets,4
0 days 00:02:25.000000000,steve2noriko,4
0 days 00:02:25.000000000,steve2noriko,4
0 days 00:02:25.000000000,steve2noriko,4
0 days 00:02:25.000000000,steve2noriko,4
0 days 02:13:29.000000000,stoughton_sam,4
0 days 02:31:33.000000000,stoughton_sam,4
0 days 01:47:22.000000000,stoughton_sam,4
0 days 00:51:54.000000000,stoughton_sam,4
0 days 03:29:56.000000000,stoyeneso,4
0 days 04:14:50.000000000,stoyeneso,4
0 days 01:01:35.000000000,stoyeneso,4
0 days 03:29:56.000000000,stoyeneso,4
0 days 02:22:24.000000000,SunbonSmart,4
0 days 02:22:24.000000000,SunbonSmart,4
0 days 02:22:24.000000000,SunbonSmart,4
0 days 02:22:24.000000000,SunbonSmart,4
0 days 04:36:55.000000000,sunshinedodge,4
0 days 03:19:20.000000000,sunshinedodge,4
0 days 00:47:51.000000000,sunshinedodge,4
0 days 04:36:55.000000000,sunshinedodge,4
0 days 00:00:20.000000000,superyayadize,4
0 days 04:07:46.000000000,superyayadize,4
0 days 02:32:09.000000000,superyayadize,4
0 days 00:00:20.000000000,superyayadize,4
0 days 08:12:33.000000000,SusanMSchilling,4
0 days 02:54:09.000000000,SusanMSchilling,4
0 days 01:56:28.000000000,SusanMSchilling,4
0 days 08:12:33.000000000,SusanMSchilling,4
0 days 06:06:54.000000000,SusieLukas,4
0 days 00:28:16.000000000,SusieLukas,4
0 days 03:01:39.000000000,SusieLukas,4
0 days 06:06:54.000000000,SusieLukas,4
0 days 03:08:57.000000000,swann_combs,4
0 days 02:02:16.000000000,swann_combs,4
0 days 01:45:18.000000000,swann_combs,4
0 days 01:22:49.000000000,swann_combs,4
0 days 02:15:10.000000000,SylviaHandwerg4,4
0 days 03:24:10.000000000,SylviaHandwerg4,4
0 days 01:11:14.000000000,SylviaHandwerg4,4
0 days 02:15:10.000000000,SylviaHandwerg4,4
0 days 00:47:17.000000000,tanajam,4
0 days 01:31:05.000000000,tanajam,4
0 days 01:04:43.000000000,tanajam,4
0 days 00:47:17.000000000,tanajam,4
0 days 00:16:43.000000000,Tanya_Vloet,4
0 days 00:25:08.000000000,Tanya_Vloet,4
0 days 00:16:43.000000000,Tanya_Vloet,4
0 days 00:25:08.000000000,Tanya_Vloet,4
0 days 00:28:13.000000000,Tea4Freedom,4
0 days 03:37:21.000000000,Tea4Freedom,4
0 days 00:50:31.000000000,Tea4Freedom,4
0 days 00:28:13.000000000,Tea4Freedom,4
0 days 09:24:00.000000000,Teenie6619Tina,4
0 days 08:37:45.000000000,Teenie6619Tina,4
0 days 02:03:12.000000000,Teenie6619Tina,4
0 days 09:24:00.000000000,Teenie6619Tina,4
0 days 03:55:48.000000000,Terilee39,4
0 days 00:03:37.000000000,Terilee39,4
0 days 00:01:19.000000000,Terilee39,4
0 days 03:55:48.000000000,Terilee39,4
0 days 01:27:48.000000000,thathippiekev,4
0 days 01:28:28.000000000,thathippiekev,4
0 days 01:27:48.000000000,thathippiekev,4
0 days 01:28:28.000000000,thathippiekev,4
0 days 05:09:42.000000000,THEQUEENISMAD,4
0 days 04:35:28.000000000,THEQUEENISMAD,4
0 days 03:34:32.000000000,THEQUEENISMAD,4
0 days 01:26:16.000000000,THEQUEENISMAD,4
0 days 01:57:01.000000000,timmridgeway,4
0 days 00:18:08.000000000,timmridgeway,4
0 days 00:24:11.000000000,timmridgeway,4
0 days 01:57:01.000000000,timmridgeway,4
0 days 02:26:06.000000000,TMB3000,4
0 days 01:17:00.000000000,TMB3000,4
0 days 00:27:21.000000000,TMB3000,4
0 days 02:26:06.000000000,TMB3000,4
0 days 01:13:59.000000000,TopDogNews,4
0 days 01:58:48.000000000,TopDogNews,4
0 days 04:03:19.000000000,TopDogNews,4
0 days 01:13:59.000000000,TopDogNews,4
0 days 00:57:21.000000000,Trump_U_Up,4
0 days 02:11:21.000000000,Trump_U_Up,4
0 days 00:34:07.000000000,Trump_U_Up,4
0 days 00:57:21.000000000,Trump_U_Up,4
0 days 05:53:43.000000000,Trump4Presiden1,4
0 days 01:31:45.000000000,Trump4Presiden1,4
0 days 02:38:58.000000000,Trump4Presiden1,4
0 days 05:53:43.000000000,Trump4Presiden1,4
0 days 00:19:50.000000000,TrumpPatriot4,4
0 days 00:08:58.000000000,TrumpPatriot4,4
0 days 00:08:58.000000000,TrumpPatriot4,4
0 days 00:19:50.000000000,TrumpPatriot4,4
0 days 00:24:57.000000000,ttakiboy,4
0 days 03:04:33.000000000,ttakiboy,4
0 days 02:27:01.000000000,ttakiboy,4
0 days 00:24:57.000000000,ttakiboy,4
0 days 00:29:14.000000000,txMikeMcCoy,4
0 days 00:02:55.000000000,txMikeMcCoy,4
0 days 00:06:19.000000000,txMikeMcCoy,4
0 days 00:29:14.000000000,txMikeMcCoy,4
0 days 00:55:50.000000000,tynes_linda,4
0 days 00:21:18.000000000,tynes_linda,4
0 days 01:54:48.000000000,tynes_linda,4
0 days 00:55:50.000000000,tynes_linda,4
0 days 07:13:04.000000000,uncarich854,4
0 days 00:39:51.000000000,uncarich854,4
0 days 01:55:24.000000000,uncarich854,4
0 days 07:13:04.000000000,uncarich854,4
0 days 02:05:11.000000000,vickilove482,4
0 days 00:15:27.000000000,vickilove482,4
0 days 01:09:39.000000000,vickilove482,4
0 days 00:05:30.000000000,vickilove482,4
0 days 01:46:29.000000000,vikingmom7,4
0 days 00:36:59.000000000,vikingmom7,4
0 days 01:52:01.000000000,vikingmom7,4
0 days 01:24:08.000000000,vikingmom7,4
0 days 01:44:17.000000000,West1Bateman,4
0 days 00:02:50.000000000,West1Bateman,4
0 days 02:03:56.000000000,West1Bateman,4
0 days 01:44:17.000000000,West1Bateman,4
0 days 00:16:45.000000000,westld,4
0 days 02:12:41.000000000,westld,4
0 days 00:21:49.000000000,westld,4
0 days 00:16:45.000000000,westld,4
0 days 08:28:46.000000000,Wolfden34489978,4
0 days 00:42:22.000000000,Wolfden34489978,4
0 days 00:01:18.000000000,Wolfden34489978,4
0 days 08:28:46.000000000,Wolfden34489978,4
0 days 00:07:23.000000000,Women_4_TRUMP,4
0 days 00:07:23.000000000,Women_4_TRUMP,4
0 days 00:07:23.000000000,Women_4_TRUMP,4
0 days 00:07:23.000000000,Women_4_TRUMP,4
0 days 06:10:32.000000000,wsmith6423,4
0 days 04:38:55.000000000,wsmith6423,4
0 days 00:51:23.000000000,wsmith6423,4
0 days 06:10:32.000000000,wsmith6423,4
0 days 01:00:30.000000000,YorwurstNytmare,4
0 days 05:04:18.000000000,YorwurstNytmare,4
0 days 02:09:18.000000000,YorwurstNytmare,4
0 days 01:00:30.000000000,YorwurstNytmare,4
0 days 01:14:43.000000000,_ameneurosis_,3
0 days 01:54:57.000000000,_ameneurosis_,3
0 days 01:14:43.000000000,_ameneurosis_,3
0 days 04:07:16.000000000,_Atlas_Shrugged,3
0 days 01:46:17.000000000,_Atlas_Shrugged,3
0 days 04:07:16.000000000,_Atlas_Shrugged,3
0 days 00:51:43.000000000,003a04f8c2054b7,3
0 days 01:55:50.000000000,003a04f8c2054b7,3
0 days 03:04:20.000000000,003a04f8c2054b7,3
0 days 00:08:18.000000000,1959JOL,3
0 days 01:04:13.000000000,1959JOL,3
0 days 00:08:18.000000000,1959JOL,3
0 days 00:04:24.000000000,1AmericanWoman,3
0 days 03:39:40.000000000,1AmericanWoman,3
0 days 00:04:24.000000000,1AmericanWoman,3
0 days 05:42:51.000000000,1CreatorLtd,3
0 days 01:08:27.000000000,1CreatorLtd,3
0 days 05:42:51.000000000,1CreatorLtd,3
0 days 03:17:35.000000000,2sassc,3
0 days 00:14:04.000000000,2sassc,3
0 days 00:20:36.000000000,2sassc,3
0 days 01:15:17.000000000,55bailey,3
0 days 04:17:22.000000000,55bailey,3
0 days 01:15:17.000000000,55bailey,3
0 days 00:51:48.000000000,64dodger,3
0 days 02:03:31.000000000,64dodger,3
0 days 00:51:48.000000000,64dodger,3
0 days 00:44:55.000000000,916Birdman,3
0 days 01:53:22.000000000,916Birdman,3
0 days 00:51:15.000000000,916Birdman,3
0 days 00:07:54.000000000,A_Addams_,3
0 days 00:54:33.000000000,A_Addams_,3
0 days 00:07:54.000000000,A_Addams_,3
0 days 02:15:55.000000000,AbbySnyder18,3
0 days 00:14:09.000000000,AbbySnyder18,3
0 days 02:15:55.000000000,AbbySnyder18,3
0 days 01:58:41.000000000,ABPolitical,3
0 days 02:10:13.000000000,ABPolitical,3
0 days 01:58:41.000000000,ABPolitical,3
0 days 00:11:16.000000000,AdamJoshDotCom,3
0 days 04:01:35.000000000,AdamJoshDotCom,3
0 days 00:11:16.000000000,AdamJoshDotCom,3
0 days 05:11:46.000000000,advomelly,3
0 days 01:35:17.000000000,advomelly,3
0 days 05:11:46.000000000,advomelly,3
0 days 00:43:40.000000000,AFrenchForTrump,3
0 days 02:36:11.000000000,AFrenchForTrump,3
0 days 00:43:40.000000000,AFrenchForTrump,3
0 days 00:10:38.000000000,Ajax2847,3
0 days 00:13:56.000000000,Ajax2847,3
0 days 00:10:38.000000000,Ajax2847,3
0 days 00:12:19.000000000,AKorAmerica,3
0 days 01:30:12.000000000,AKorAmerica,3
0 days 00:12:19.000000000,AKorAmerica,3
0 days 02:01:16.000000000,AlanAdrian3,3
0 days 00:45:23.000000000,AlanAdrian3,3
0 days 02:01:16.000000000,AlanAdrian3,3
0 days 01:57:38.000000000,albybrava,3
0 days 01:49:08.000000000,albybrava,3
0 days 01:57:38.000000000,albybrava,3
0 days 01:47:37.000000000,Alpha_Blaster,3
0 days 00:00:32.000000000,Alpha_Blaster,3
0 days 01:47:37.000000000,Alpha_Blaster,3
0 days 00:44:54.000000000,AMCYFan,3
0 days 01:00:28.000000000,AMCYFan,3
0 days 00:44:54.000000000,AMCYFan,3
0 days 00:04:19.000000000,American3333,3
0 days 00:06:40.000000000,American3333,3
0 days 00:04:19.000000000,American3333,3
0 days 02:02:17.000000000,amityville315x,3
0 days 02:23:29.000000000,amityville315x,3
0 days 01:47:01.000000000,amityville315x,3
0 days 00:04:42.000000000,amyringley,3
0 days 04:40:38.000000000,amyringley,3
0 days 00:04:42.000000000,amyringley,3
0 days 01:28:40.000000000,AmyRose77253769,3
0 days 00:32:51.000000000,AmyRose77253769,3
0 days 01:30:43.000000000,AmyRose77253769,3
0 days 01:22:06.000000000,AngelaBianca12,3
0 days 02:27:56.000000000,AngelaBianca12,3
0 days 01:22:06.000000000,AngelaBianca12,3
0 days 01:56:12.000000000,angryfishersmom,3
0 days 01:23:06.000000000,angryfishersmom,3
0 days 01:56:12.000000000,angryfishersmom,3
0 days 00:42:41.000000000,aniIkuriakose,3
0 days 00:08:37.000000000,aniIkuriakose,3
0 days 01:27:59.000000000,aniIkuriakose,3
0 days 00:24:27.000000000,Anncostanza1,3
0 days 02:23:57.000000000,Anncostanza1,3
0 days 00:24:27.000000000,Anncostanza1,3
0 days 08:36:46.000000000,Anne4189,3
0 days 04:08:50.000000000,Anne4189,3
0 days 08:36:46.000000000,Anne4189,3
0 days 02:23:30.000000000,AntiHussein,3
0 days 01:51:03.000000000,AntiHussein,3
0 days 02:23:30.000000000,AntiHussein,3
0 days 02:07:31.000000000,Apple55552,3
0 days 00:10:43.000000000,Apple55552,3
0 days 00:07:45.000000000,Apple55552,3
0 days 00:23:58.000000000,ArcheundHaus,3
0 days 00:02:11.000000000,ArcheundHaus,3
0 days 00:36:34.000000000,ArcheundHaus,3
0 days 00:13:54.000000000,ArdentAmerican,3
0 days 05:22:50.000000000,ArdentAmerican,3
0 days 00:13:54.000000000,ArdentAmerican,3
0 days 00:42:59.000000000,arnie2two,3
0 days 01:08:31.000000000,arnie2two,3
0 days 00:42:59.000000000,arnie2two,3
0 days 00:35:37.000000000,AsclepiusMusic,3
0 days 00:33:23.000000000,AsclepiusMusic,3
0 days 00:07:03.000000000,AsclepiusMusic,3
0 days 00:00:48.000000000,asomorph,3
0 days 00:43:51.000000000,asomorph,3
0 days 00:00:48.000000000,asomorph,3
0 days 01:48:46.000000000,AsterixNYC,3
0 days 01:16:04.000000000,AsterixNYC,3
0 days 01:48:46.000000000,AsterixNYC,3
0 days 01:15:49.000000000,aurelian100,3
0 days 04:52:33.000000000,aurelian100,3
0 days 01:15:49.000000000,aurelian100,3
0 days 03:41:13.000000000,Aussiewill2,3
0 days 00:10:56.000000000,Aussiewill2,3
0 days 03:41:13.000000000,Aussiewill2,3
0 days 03:54:29.000000000,automobilelens,3
0 days 00:21:29.000000000,automobilelens,3
0 days 03:54:29.000000000,automobilelens,3
0 days 03:59:40.000000000,ava_lucy,3
0 days 03:18:19.000000000,ava_lucy,3
0 days 00:56:52.000000000,ava_lucy,3
0 days 00:28:10.000000000,avermillion,3
0 days 00:02:36.000000000,avermillion,3
0 days 00:28:10.000000000,avermillion,3
0 days 01:33:24.000000000,B_Richards425,3
0 days 00:39:43.000000000,B_Richards425,3
0 days 01:33:24.000000000,B_Richards425,3
0 days 00:16:26.000000000,bad73mav1,3
0 days 00:41:57.000000000,bad73mav1,3
0 days 00:16:26.000000000,bad73mav1,3
0 days 00:15:00.000000000,badassnani1,3
0 days 01:23:46.000000000,badassnani1,3
0 days 00:15:00.000000000,badassnani1,3
0 days 01:33:12.000000000,BarbaraJensen1,3
0 days 00:45:42.000000000,BarbaraJensen1,3
0 days 00:31:56.000000000,BarbaraJensen1,3
0 days 00:39:20.000000000,bassslayinbill1,3
0 days 00:40:16.000000000,bassslayinbill1,3
0 days 01:20:04.000000000,bassslayinbill1,3
0 days 09:28:46.000000000,BaublesRJM,3
0 days 03:10:10.000000000,BaublesRJM,3
0 days 09:28:46.000000000,BaublesRJM,3
0 days 00:03:30.000000000,bavegan2951,3
0 days 00:23:23.000000000,bavegan2951,3
0 days 02:35:23.000000000,bavegan2951,3
0 days 00:17:50.000000000,BBPsychoFan,3
0 days 00:08:18.000000000,BBPsychoFan,3
0 days 00:17:50.000000000,BBPsychoFan,3
0 days 00:25:50.000000000,bd_henny,3
0 days 00:03:55.000000000,bd_henny,3
0 days 00:25:50.000000000,bd_henny,3
0 days 00:42:29.000000000,BeachAddict80,3
0 days 00:13:50.000000000,BeachAddict80,3
0 days 00:42:29.000000000,BeachAddict80,3
0 days 02:59:25.000000000,beachgirl1226,3
0 days 00:07:14.000000000,beachgirl1226,3
0 days 02:59:25.000000000,beachgirl1226,3
0 days 02:23:33.000000000,BeachnBoards,3
0 days 00:33:45.000000000,BeachnBoards,3
0 days 02:23:33.000000000,BeachnBoards,3
0 days 01:44:05.000000000,beckypike34,3
0 days 00:07:42.000000000,beckypike34,3
0 days 01:44:05.000000000,beckypike34,3
0 days 00:33:32.000000000,beenpop1yahooco,3
0 days 04:25:07.000000000,beenpop1yahooco,3
0 days 00:33:32.000000000,beenpop1yahooco,3
0 days 00:20:56.000000000,BeingSentinel,3
0 days 00:12:53.000000000,BeingSentinel,3
0 days 00:26:09.000000000,BeingSentinel,3
0 days 02:12:02.000000000,beisley33,3
0 days 03:16:17.000000000,beisley33,3
0 days 02:12:02.000000000,beisley33,3
0 days 00:23:10.000000000,BellaLucky4,3
0 days 00:17:58.000000000,BellaLucky4,3
0 days 00:23:10.000000000,BellaLucky4,3
0 days 08:46:26.000000000,Ben_Benghazi,3
0 days 05:15:38.000000000,Ben_Benghazi,3
0 days 08:46:26.000000000,Ben_Benghazi,3
0 days 05:40:43.000000000,bentbrain3901,3
0 days 01:32:13.000000000,bentbrain3901,3
0 days 05:40:43.000000000,bentbrain3901,3
0 days 00:57:21.000000000,berzin_hodaya,3
0 days 01:50:16.000000000,berzin_hodaya,3
0 days 00:57:21.000000000,berzin_hodaya,3
0 days 03:29:13.000000000,Biggyrat3,3
0 days 00:09:20.000000000,Biggyrat3,3
0 days 01:21:45.000000000,Biggyrat3,3
0 days 00:55:58.000000000,bill_of_R,3
0 days 00:16:46.000000000,bill_of_R,3
0 days 00:55:58.000000000,bill_of_R,3
0 days 02:15:31.000000000,bobinfanti,3
0 days 04:18:53.000000000,bobinfanti,3
0 days 02:15:31.000000000,bobinfanti,3
0 days 01:21:02.000000000,bobriesterer,3
0 days 00:44:41.000000000,bobriesterer,3
0 days 01:21:02.000000000,bobriesterer,3
0 days 00:20:47.000000000,bodybynance,3
0 days 01:39:15.000000000,bodybynance,3
0 days 00:20:47.000000000,bodybynance,3
0 days 04:07:59.000000000,BossyCowgurl84,3
0 days 00:31:44.000000000,BossyCowgurl84,3
0 days 02:20:13.000000000,BossyCowgurl84,3
0 days 03:09:57.000000000,brandirahill,3
0 days 00:27:04.000000000,brandirahill,3
0 days 03:09:57.000000000,brandirahill,3
0 days 00:16:21.000000000,brannon_debbie,3
0 days 00:04:51.000000000,brannon_debbie,3
0 days 00:16:21.000000000,brannon_debbie,3
0 days 01:34:57.000000000,BrianCerwin,3
0 days 00:18:06.000000000,BrianCerwin,3
0 days 02:00:45.000000000,BrianCerwin,3
0 days 04:50:08.000000000,britttxhiuttn,3
0 days 00:23:04.000000000,britttxhiuttn,3
0 days 02:19:57.000000000,britttxhiuttn,3
0 days 01:12:06.000000000,Butterballchic3,3
0 days 00:44:00.000000000,Butterballchic3,3
0 days 01:07:05.000000000,Butterballchic3,3
0 days 02:04:48.000000000,c446591fcb1a479,3
0 days 02:30:39.000000000,c446591fcb1a479,3
0 days 02:04:48.000000000,c446591fcb1a479,3
0 days 02:28:31.000000000,CAgirlsforTrump,3
0 days 02:23:04.000000000,CAgirlsforTrump,3
0 days 02:45:30.000000000,CAgirlsforTrump,3
0 days 04:02:18.000000000,camelot914,3
0 days 00:09:41.000000000,camelot914,3
0 days 04:02:18.000000000,camelot914,3
0 days 01:12:20.000000000,carolinekjones,3
0 days 02:08:27.000000000,carolinekjones,3
0 days 01:12:20.000000000,carolinekjones,3
0 days 01:38:59.000000000,carroll_kevin,3
0 days 00:11:03.000000000,carroll_kevin,3
0 days 01:38:59.000000000,carroll_kevin,3
0 days 02:12:51.000000000,CarterReed11,3
0 days 00:40:30.000000000,CarterReed11,3
0 days 01:14:00.000000000,CarterReed11,3
0 days 02:18:36.000000000,cbakes79,3
0 days 00:55:02.000000000,cbakes79,3
0 days 02:18:36.000000000,cbakes79,3
0 days 01:46:40.000000000,ChanakyaBhakta,3
0 days 01:10:07.000000000,ChanakyaBhakta,3
0 days 01:10:07.000000000,ChanakyaBhakta,3
0 days 04:37:52.000000000,chase4trump,3
