created_at,id,retweeted_status.created_at,Source,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,user.followers_count,user.friends_count,user.id,user.screen_name,Time Difference,Weight,size,Target
12:28:26,795966205882494976,12:09:29,7.95961436279337e+17,132.0,444147.0,304.0,213478296.0,UzoAduba,312,348,144505812,erikalorand,0 days 00:18:57.000000000,7.598944591029024,0.896551724137931,795966205882494976
12:28:37,795966252258914305,12:09:29,7.95961436279337e+17,133.0,444147.0,304.0,213478296.0,UzoAduba,379,399,3334888083,drDendere,0 days 00:19:08.000000000,7.526132404181185,0.949874686716792,795966252258914305
12:28:50,795966308315725824,12:09:29,7.95961436279337e+17,134.0,444147.0,304.0,213478296.0,UzoAduba,150,216,25414861,ElvieVillatoro,0 days 00:19:21.000000000,7.44186046511628,0.6944444444444444,795966308315725824
12:28:57,795966335486459904,12:09:29,7.95961436279337e+17,135.0,444147.0,304.0,213478296.0,UzoAduba,502,1401,4102245137,NoMoSplainin,0 days 00:19:28.000000000,7.397260273972603,0.35831548893647397,795966335486459904
12:29:06,795966372706680832,12:09:29,7.95961436279337e+17,136.0,444147.0,304.0,213478296.0,UzoAduba,884,470,94142225,andyswist,0 days 00:19:37.000000000,7.3406966864910785,1.8808510638297873,795966372706680832
12:29:06,795966375357517824,12:09:29,7.95961436279337e+17,137.0,444147.0,304.0,213478296.0,UzoAduba,860,632,3401910484,alexusfieldss,0 days 00:19:37.000000000,7.3406966864910785,1.360759493670886,795966375357517824
12:29:07,795966379534983173,12:09:29,7.95961436279337e+17,138.0,444147.0,304.0,213478296.0,UzoAduba,686,523,743954286,IamGod_Pickney,0 days 00:19:38.000000000,7.33446519524618,1.311663479923518,795966379534983173
12:29:30,795966475194552320,12:09:29,7.95961436279337e+17,139.0,444147.0,304.0,213478296.0,UzoAduba,1037,873,1517891348,Clarkrxgui,0 days 00:20:01.000000000,7.194004995836802,1.1878579610538373,795966475194552320
12:29:38,795966509151621120,12:09:29,7.95961436279337e+17,140.0,444147.0,304.0,213478296.0,UzoAduba,459,945,16135336,lkjtexas,0 days 00:20:09.000000000,7.146401985111663,0.4857142857142857,795966509151621120
12:29:50,795966557578874880,12:09:29,7.95961436279337e+17,141.0,444145.0,304.0,213478296.0,UzoAduba,423,965,2904847850,natilee_jones,0 days 00:20:21.000000000,7.076167076167076,0.4383419689119171,795966557578874880
12:30:36,795966749443293184,12:09:29,7.95961436279337e+17,144.0,444148.0,304.0,213478296.0,UzoAduba,262,642,609439215,mary_margaretk,0 days 00:21:07.000000000,6.819258089976321,0.40809968847352024,795966749443293184
12:30:59,795966846260416512,12:09:29,7.95961436279337e+17,147.0,444148.0,304.0,213478296.0,UzoAduba,773,869,1424476831,harryhudome,0 days 00:21:30.000000000,6.697674418604651,0.8895281933256617,795966846260416512
12:31:06,795966879105949697,12:09:29,7.95961436279337e+17,148.0,444148.0,304.0,213478296.0,UzoAduba,414,426,2184944352,TheniggaZaire,0 days 00:21:37.000000000,6.661526599845797,0.971830985915493,795966879105949697
12:31:10,795966894578761729,12:09:29,7.95961436279337e+17,149.0,444148.0,304.0,213478296.0,UzoAduba,628,412,702681152,patrfrancis,0 days 00:21:41.000000000,6.641045349730976,1.5242718446601942,795966894578761729
12:31:11,795966898991230976,12:09:29,7.95961436279337e+17,150.0,444148.0,304.0,213478296.0,UzoAduba,867,499,1332877027,ScarlettEHarris,0 days 00:21:42.000000000,6.63594470046083,1.7374749498997997,795966898991230976
12:31:18,795966925557927936,12:09:29,7.95961436279337e+17,151.0,444148.0,304.0,213478296.0,UzoAduba,432,342,34753522,over9000lives,0 days 00:21:49.000000000,6.600458365164248,1.263157894736842,795966925557927936
12:31:43,795967031812255745,12:09:29,7.95961436279337e+17,152.0,444148.0,304.0,213478296.0,UzoAduba,1257,1562,29982802,PhillyCook,0 days 00:22:14.000000000,6.476761619190405,0.8047375160051217,795967031812255745
12:31:47,795967050636201984,12:09:29,7.95961436279337e+17,153.0,444148.0,304.0,213478296.0,UzoAduba,1917,354,365059077,NudePayne,0 days 00:22:18.000000000,6.457399103139013,5.415254237288136,795967050636201984
12:31:48,795967052708245505,12:09:29,7.95961436279337e+17,154.0,444148.0,304.0,213478296.0,UzoAduba,630,455,309240447,MrAndrewDavid,0 days 00:22:19.000000000,6.452576549663928,1.3846153846153846,795967052708245505
12:31:50,795967059586940928,12:09:29,7.95961436279337e+17,155.0,444148.0,304.0,213478296.0,UzoAduba,622,832,65085166,__bcella,0 days 00:22:21.000000000,6.442953020134229,0.7475961538461539,795967059586940928
12:31:51,795967064116707328,12:09:29,7.95961436279337e+17,156.0,444148.0,304.0,213478296.0,UzoAduba,39,83,32879595,logic8307,0 days 00:22:22.000000000,6.438152011922503,0.46987951807228917,795967064116707328
12:32:24,795967203254423552,12:09:29,7.95961436279337e+17,157.0,444148.0,304.0,213478296.0,UzoAduba,210,609,1887243937,Pierrelecactus,0 days 00:22:55.000000000,6.283636363636363,0.3448275862068966,795967203254423552
12:32:39,795967266357645312,12:09:29,7.95961436279337e+17,158.0,444148.0,304.0,213478296.0,UzoAduba,2137,735,126776026,laurencdonovan,0 days 00:23:10.000000000,6.215827338129496,2.907482993197279,795967266357645312
12:32:39,795967268165390336,12:09:29,7.95961436279337e+17,159.0,444148.0,304.0,213478296.0,UzoAduba,1823,285,1688255929,charl_carles,0 days 00:23:10.000000000,6.215827338129496,6.396491228070175,795967268165390336
12:33:10,795967397094100993,12:09:29,7.95961436279337e+17,160.0,444148.0,304.0,213478296.0,UzoAduba,25,143,756286749043720192,lisa_uyehara,0 days 00:23:41.000000000,6.080225193525687,0.17482517482517482,795967397094100993
12:33:18,795967429818122240,12:09:29,7.95961436279337e+17,161.0,444148.0,304.0,213478296.0,UzoAduba,38,321,777088269003677696,thelumaclub,0 days 00:23:49.000000000,6.046186144156754,0.11838006230529595,795967429818122240
12:33:39,795967520142397440,12:09:29,7.95961436279337e+17,164.0,444147.0,304.0,213478296.0,UzoAduba,918,1194,2330982241,jjapknees,0 days 00:24:10.000000000,5.958620689655172,0.7688442211055276,795967520142397440
12:34:19,795967686698274816,12:09:29,7.95961436279337e+17,165.0,444149.0,304.0,213478296.0,UzoAduba,637,1328,51752253,MalouR_,0 days 00:24:50.000000000,5.798657718120806,0.4796686746987952,795967686698274816
12:34:57,795967844458627072,12:09:29,7.95961436279337e+17,166.0,444150.0,304.0,213478296.0,UzoAduba,57,461,18955855,bumbumshake,0 days 00:25:28.000000000,5.654450261780104,0.12364425162689804,795967844458627072
12:35:25,795967962494672896,12:09:29,7.95961436279337e+17,167.0,444150.0,304.0,213478296.0,UzoAduba,254,162,175475598,allijgreen,0 days 00:25:56.000000000,5.552699228791774,1.5679012345679013,795967962494672896
12:36:06,795968135069306880,12:09:29,7.95961436279337e+17,168.0,444150.0,304.0,213478296.0,UzoAduba,102,325,536600716,melbartsch,0 days 00:26:37.000000000,5.4101440200375706,0.31384615384615383,795968135069306880
12:36:09,795968148226928640,12:09:29,7.95961436279337e+17,169.0,444150.0,304.0,213478296.0,UzoAduba,418,452,259380837,peterczyy,0 days 00:26:40.000000000,5.4,0.9247787610619469,795968148226928640
12:37:18,795968435553439746,12:09:29,7.95961436279337e+17,171.0,444150.0,304.0,213478296.0,UzoAduba,547,759,117428653,looksnbooks,0 days 00:27:49.000000000,5.176752546434992,0.7206851119894598,795968435553439746
12:37:37,795968517342461956,12:09:29,7.95961436279337e+17,172.0,444150.0,304.0,213478296.0,UzoAduba,20159,19197,108277226,profesortbaker,0 days 00:28:08.000000000,5.118483412322275,1.0501119966661459,795968517342461956
12:37:59,795968610330087424,12:09:29,7.95961436279337e+17,174.0,444150.0,304.0,213478296.0,UzoAduba,1089,1031,36007510,zainabshah,0 days 00:28:30.000000000,5.052631578947368,1.0562560620756547,795968610330087424
12:38:19,795968694736261120,12:09:29,7.95961436279337e+17,175.0,444150.0,304.0,213478296.0,UzoAduba,1456,260,2174199932,ProfJLMorgan,0 days 00:28:50.000000000,4.994219653179191,5.6,795968694736261120
12:38:29,795968734515044352,12:09:29,7.95961436279337e+17,178.0,444150.0,304.0,213478296.0,UzoAduba,170,586,33744523,twin278,0 days 00:29:00.000000000,4.9655172413793105,0.2901023890784983,795968734515044352
12:38:35,795968759064395776,12:09:29,7.95961436279337e+17,179.0,444150.0,304.0,213478296.0,UzoAduba,327,497,2854986841,Leah_Romm,0 days 00:29:06.000000000,4.948453608247423,0.6579476861167002,795968759064395776
12:39:03,795968877024997376,12:09:29,7.95961436279337e+17,180.0,444150.0,304.0,213478296.0,UzoAduba,88502,89094,227089726,josephreyesg,0 days 00:29:34.000000000,4.870349492671927,0.9933553325700946,795968877024997376
12:39:25,795968970981576705,12:09:29,7.95961436279337e+17,181.0,444150.0,304.0,213478296.0,UzoAduba,37,354,4056040217,LadyGreenpants,0 days 00:29:56.000000000,4.810690423162583,0.10451977401129943,795968970981576705
12:39:42,795969040548265988,12:09:29,7.95961436279337e+17,183.0,444150.0,304.0,213478296.0,UzoAduba,568,536,637172529,DailyDoseOfSara,0 days 00:30:13.000000000,4.765581908439051,1.0597014925373134,795969040548265988
12:39:44,795969048123043840,12:09:29,7.95961436279337e+17,184.0,444146.0,304.0,213478296.0,UzoAduba,173,419,265256788,kazuaki0515,0 days 00:30:15.000000000,4.760330578512397,0.4128878281622912,795969048123043840
12:40:25,795969221108842500,12:09:29,7.95961436279337e+17,186.0,444150.0,304.0,213478296.0,UzoAduba,364,331,45803341,joefahed,0 days 00:30:56.000000000,4.655172413793104,1.0996978851963746,795969221108842500
12:40:36,795969266768113664,12:09:29,7.95961436279337e+17,187.0,444150.0,304.0,213478296.0,UzoAduba,263,1013,162937268,KrayonL,0 days 00:31:07.000000000,4.627745045527584,0.2596248766041461,795969266768113664
12:40:56,795969353594372097,12:09:29,7.95961436279337e+17,188.0,444150.0,304.0,213478296.0,UzoAduba,152,123,3376710681,echointhehalls,0 days 00:31:27.000000000,4.578696343402226,1.2357723577235773,795969353594372097
12:41:00,795969369369100288,12:09:29,7.95961436279337e+17,189.0,444150.0,304.0,213478296.0,UzoAduba,1331,835,506151799,yung_freezy,0 days 00:31:31.000000000,4.569011105235325,1.5940119760479041,795969369369100288
12:42:15,795969682444578817,12:09:29,7.95961436279337e+17,190.0,444150.0,304.0,213478296.0,UzoAduba,427,325,963134167,unicornith,0 days 00:32:46.000000000,4.39471007121058,1.3138461538461539,795969682444578817
12:42:41,795969793891438592,12:09:29,7.95961436279337e+17,191.0,444150.0,304.0,213478296.0,UzoAduba,228,234,1062074946,serena727,0 days 00:33:12.000000000,4.337349397590361,0.9743589743589743,795969793891438592
12:42:46,795969811247460352,12:09:29,7.95961436279337e+17,192.0,444150.0,304.0,213478296.0,UzoAduba,116,73,83151989,TheKarenSep,0 days 00:33:17.000000000,4.3264897346019024,1.5890410958904109,795969811247460352
12:43:12,795969921347887104,12:09:29,7.95961436279337e+17,193.0,444150.0,304.0,213478296.0,UzoAduba,412,957,16272273,LaughingASong,0 days 00:33:43.000000000,4.270884824518043,0.43051201671891326,795969921347887104
12:43:28,795969988494524420,12:09:29,7.95961436279337e+17,194.0,444150.0,304.0,213478296.0,UzoAduba,154,602,776470621261737984,kristen_wittwer,0 days 00:33:59.000000000,4.237371260421775,0.2558139534883721,795969988494524420
12:43:45,795970058698846209,12:09:29,7.95961436279337e+17,195.0,444151.0,304.0,213478296.0,UzoAduba,591,464,44276999,lindseypsolomon,0 days 00:34:16.000000000,4.202334630350195,1.2737068965517242,795970058698846209
12:44:23,795970221085495296,12:09:29,7.95961436279337e+17,196.0,444151.0,304.0,213478296.0,UzoAduba,757,1909,2318116343,JohaLittle,0 days 00:34:54.000000000,4.126074498567336,0.3965426925091671,795970221085495296
12:44:41,795970293353181184,12:09:29,7.95961436279337e+17,197.0,444147.0,304.0,213478296.0,UzoAduba,168,462,3012311754,_rawrjes,0 days 00:35:12.000000000,4.090909090909091,0.36363636363636365,795970293353181184
12:45:10,795970415575400448,12:09:29,7.95961436279337e+17,198.0,444151.0,304.0,213478296.0,UzoAduba,3780,1972,2969805220,PlayMusicGh,0 days 00:35:41.000000000,4.035497431106959,1.9168356997971603,795970415575400448
12:45:28,795970494080151552,12:09:29,7.95961436279337e+17,199.0,444151.0,304.0,213478296.0,UzoAduba,413,399,86733625,donut87_,0 days 00:35:59.000000000,4.001852709587772,1.0350877192982457,795970494080151552
12:46:13,795970682391855104,12:09:29,7.95961436279337e+17,200.0,444151.0,304.0,213478296.0,UzoAduba,396,557,2854892662,Awesomedgr,0 days 00:36:44.000000000,3.9201451905626135,0.7109515260323159,795970682391855104
12:46:30,795970752495362049,12:09:29,7.95961436279337e+17,201.0,444151.0,304.0,213478296.0,UzoAduba,1375,490,600134662,dariiiiiAn,0 days 00:37:01.000000000,3.890139576767222,2.806122448979592,795970752495362049
12:47:08,795970912076042240,12:09:29,7.95961436279337e+17,202.0,444151.0,304.0,213478296.0,UzoAduba,2453,63,395243233,old_swede,0 days 00:37:39.000000000,3.8247011952191237,38.93650793650794,795970912076042240
12:47:40,795971047988297728,12:09:29,7.95961436279337e+17,203.0,444151.0,304.0,213478296.0,UzoAduba,540,415,1640543659,sarah_grossman,0 days 00:38:11.000000000,3.771278917503273,1.3012048192771084,795971047988297728
12:48:00,795971131832500224,12:09:29,7.95961436279337e+17,204.0,444151.0,304.0,213478296.0,UzoAduba,1098,566,483524488,lifelovemusiq,0 days 00:38:31.000000000,3.7386412808308087,1.9399293286219081,795971131832500224
12:48:09,795971167060455428,12:09:29,7.95961436279337e+17,205.0,444151.0,304.0,213478296.0,UzoAduba,32,365,2845683325,Ltlkra85,0 days 00:38:40.000000000,3.7241379310344827,0.08767123287671233,795971167060455428
12:48:15,795971194746966016,12:09:29,7.95961436279337e+17,206.0,444152.0,304.0,213478296.0,UzoAduba,201,494,64379990,CharlieFangirl,0 days 00:38:46.000000000,3.714531384350817,0.4068825910931174,795971194746966016
12:48:27,795971241509289984,12:09:29,7.95961436279337e+17,207.0,444151.0,304.0,213478296.0,UzoAduba,218,582,1652441234,AaishaHassiem3,0 days 00:38:58.000000000,3.6954662104362703,0.3745704467353952,795971241509289984
12:49:02,795971391145308161,12:09:29,7.95961436279337e+17,208.0,444151.0,304.0,213478296.0,UzoAduba,107,241,158738688,danielpowers90,0 days 00:39:33.000000000,3.6409608091024017,0.44398340248962653,795971391145308161
12:49:10,795971422862667777,12:09:29,7.95961436279337e+17,209.0,444151.0,304.0,213478296.0,UzoAduba,640,497,151242335,__Tejaaaa,0 days 00:39:41.000000000,3.6287274254514905,1.2877263581488934,795971422862667777
12:49:27,795971497038938116,12:09:29,7.95961436279337e+17,210.0,444151.0,304.0,213478296.0,UzoAduba,232,296,252246326,PhillyHunter2,0 days 00:39:58.000000000,3.603002502085071,0.7837837837837838,795971497038938116
12:50:31,795971764065107969,12:09:29,7.95961436279337e+17,212.0,444151.0,304.0,213478296.0,UzoAduba,10,159,2382223794,VickiVegas86,0 days 00:41:02.000000000,3.509341998375305,0.06289308176100629,795971764065107969
12:50:57,795971872131268608,12:09:29,7.95961436279337e+17,214.0,444151.0,304.0,213478296.0,UzoAduba,559,365,17477711,girl_ninja,0 days 00:41:28.000000000,3.472668810289389,1.5315068493150685,795971872131268608
12:51:05,795971906373648387,12:09:29,7.95961436279337e+17,215.0,444151.0,304.0,213478296.0,UzoAduba,63,227,253809979,kkyellowbird,0 days 00:41:36.000000000,3.461538461538462,0.2775330396475771,795971906373648387
12:51:05,795971906373648387,12:09:29,7.95961436279337e+17,215.0,444151.0,304.0,213478296.0,UzoAduba,63,227,253809979,kkyellowbird,0 days 00:41:36.000000000,3.461538461538462,0.2775330396475771,795971906373648387
12:51:34,795972028889174017,12:09:29,7.95961436279337e+17,216.0,444151.0,304.0,213478296.0,UzoAduba,356,348,2814038119,leexxa_desa,0 days 00:42:05.000000000,3.4217821782178213,1.0229885057471264,795972028889174017
12:51:47,795972082978930688,12:09:29,7.95961436279337e+17,216.0,444151.0,304.0,213478296.0,UzoAduba,58,441,829872660,claiiiredelune,0 days 00:42:18.000000000,3.404255319148936,0.13151927437641722,795972082978930688
12:52:02,795972146048729088,12:09:29,7.95961436279337e+17,217.0,444151.0,304.0,213478296.0,UzoAduba,462,494,275191099,atkatiefulton,0 days 00:42:33.000000000,3.3842538190364273,0.9352226720647774,795972146048729088
12:52:28,795972252458254337,12:09:29,7.95961436279337e+17,218.0,444151.0,304.0,213478296.0,UzoAduba,228,470,27303528,OneManStands,0 days 00:42:59.000000000,3.3501357115160912,0.4851063829787234,795972252458254337
12:53:13,795972443055751168,12:09:29,7.95961436279337e+17,219.0,444151.0,304.0,213478296.0,UzoAduba,62,505,2845883075,scjdias,0 days 00:43:44.000000000,3.2926829268292686,0.12277227722772277,795972443055751168
12:54:50,795972847902593025,12:09:29,7.95961436279337e+17,220.0,444151.0,304.0,213478296.0,UzoAduba,4426,1043,8086312,peio,0 days 00:45:21.000000000,3.1753031973539136,4.24352828379674,795972847902593025
12:54:51,795972854806441984,12:09:29,7.95961436279337e+17,221.0,444151.0,304.0,213478296.0,UzoAduba,142,105,294136151,CloakStone69,0 days 00:45:22.000000000,3.1741366642174866,1.3523809523809525,795972854806441984
12:55:10,795972932904353792,12:09:29,7.95961436279337e+17,222.0,444151.0,304.0,213478296.0,UzoAduba,449,624,878108696,Deecamry,0 days 00:45:41.000000000,3.15213425757023,0.719551282051282,795972932904353792
12:55:44,795973078132002816,12:09:29,7.95961436279337e+17,224.0,444146.0,304.0,213478296.0,UzoAduba,3673,3461,551372332,BeautyofDamon,0 days 00:46:15.000000000,3.1135135135135137,1.0612539728402195,795973078132002816
12:55:52,795973109186699264,12:09:29,7.95961436279337e+17,225.0,444150.0,304.0,213478296.0,UzoAduba,682,1989,494716644,Rebecca_Mich,0 days 00:46:23.000000000,3.1045634207689545,0.342885872297637,795973109186699264
12:56:06,795973169492459520,12:09:29,7.95961436279337e+17,226.0,444150.0,304.0,213478296.0,UzoAduba,22,110,409658998,sari7a25,0 days 00:46:37.000000000,3.089023954236682,0.2,795973169492459520
12:56:08,795973175456604161,12:09:29,7.95961436279337e+17,227.0,444146.0,304.0,213478296.0,UzoAduba,112,544,9866632,patcherific,0 days 00:46:39.000000000,3.086816720257235,0.20588235294117646,795973175456604161
12:56:18,795973219706634240,12:09:29,7.95961436279337e+17,228.0,444151.0,304.0,213478296.0,UzoAduba,1402,1036,423121539,WatchNwachukwu,0 days 00:46:49.000000000,3.0758276966892133,1.3532818532818534,795973219706634240
12:57:13,795973447574818817,12:09:29,7.95961436279337e+17,229.0,444151.0,304.0,213478296.0,UzoAduba,126,147,13073432,SaraFederbush,0 days 00:47:44.000000000,3.0167597765363126,0.8571428571428571,795973447574818817
12:57:17,795973466432401408,12:09:29,7.95961436279337e+17,230.0,444151.0,304.0,213478296.0,UzoAduba,346,1393,339015182,stephbr0wne,0 days 00:47:48.000000000,3.0125523012552304,0.24838478104809764,795973466432401408
12:57:26,795973505204518913,12:09:29,7.95961436279337e+17,231.0,444151.0,304.0,213478296.0,UzoAduba,124,236,2572189357,shunterinvt,0 days 00:47:57.000000000,3.003128258602711,0.5254237288135594,795973505204518913
12:57:47,795973590231433216,12:09:29,7.95961436279337e+17,232.0,444151.0,304.0,213478296.0,UzoAduba,49,201,3430228925,HelloFellowKids,0 days 00:48:18.000000000,2.9813664596273295,0.24378109452736318,795973590231433216
12:58:08,795973678387183616,12:09:29,7.95961436279337e+17,233.0,444147.0,304.0,213478296.0,UzoAduba,549,367,33362721,urbandadfilters,0 days 00:48:39.000000000,2.959917780061665,1.4959128065395095,795973678387183616
12:59:00,795973898592395265,12:09:29,7.95961436279337e+17,234.0,444147.0,304.0,213478296.0,UzoAduba,5747,402,9851462,felsull,0 days 00:49:31.000000000,2.90811174688657,14.296019900497512,795973898592395265
12:59:05,795973919085838336,12:09:29,7.95961436279337e+17,235.0,444151.0,304.0,213478296.0,UzoAduba,1765,815,17558107,izzygrinspan,0 days 00:49:36.000000000,2.903225806451613,2.165644171779141,795973919085838336
12:59:21,795973985695657984,12:09:29,7.95961436279337e+17,236.0,444151.0,304.0,213478296.0,UzoAduba,973,2277,3851101,PaulineyM,0 days 00:49:52.000000000,2.8877005347593583,0.42731664470794906,795973985695657984
12:59:53,795974120760602624,12:09:29,7.95961436279337e+17,237.0,444151.0,304.0,213478296.0,UzoAduba,194,418,3308192899,susanicox,0 days 00:50:24.000000000,2.8571428571428568,0.46411483253588515,795974120760602624
12:59:58,795974143644733443,12:09:29,7.95961436279337e+17,238.0,444151.0,304.0,213478296.0,UzoAduba,4412,2635,1225947602,pfvrallycat,0 days 00:50:29.000000000,2.8524265434136677,1.6743833017077798,795974143644733443
13:00:01,795974153060880384,12:09:29,7.95961436279337e+17,239.0,444151.0,304.0,213478296.0,UzoAduba,173,1355,730873015269883904,bitchyologist,0 days 00:50:32.000000000,2.849604221635884,0.12767527675276752,795974153060880384
13:00:29,795974271814266880,12:09:29,7.95961436279337e+17,240.0,444151.0,304.0,213478296.0,UzoAduba,10,22,2153909785,jmf7829,0 days 00:51:00.000000000,2.8235294117647056,0.45454545454545453,795974271814266880
13:01:03,795974416043626498,12:09:29,7.95961436279337e+17,241.0,444147.0,304.0,213478296.0,UzoAduba,72,519,129018446,Psych_Lops,0 days 00:51:34.000000000,2.7925016160310276,0.13872832369942195,795974416043626498
13:01:03,795974416156999680,12:09:29,7.95961436279337e+17,241.0,444151.0,304.0,213478296.0,UzoAduba,10,250,2530073660,Keh_Squared,0 days 00:51:34.000000000,2.7925016160310276,0.04,795974416156999680
13:01:23,795974499044851712,12:09:29,7.95961436279337e+17,243.0,444151.0,304.0,213478296.0,UzoAduba,431,285,2802236214,Domino_Perez,0 days 00:51:54.000000000,2.7745664739884393,1.512280701754386,795974499044851712
13:01:46,795974592976326656,12:09:29,7.95961436279337e+17,244.0,444151.0,304.0,213478296.0,UzoAduba,441,1049,36247613,katrinaotuonye,0 days 00:52:17.000000000,2.7542237806821803,0.4204003813155386,795974592976326656
13:01:47,795974598064013313,12:09:29,7.95961436279337e+17,245.0,444151.0,304.0,213478296.0,UzoAduba,436,859,3008457619,CeceGoRadio,0 days 00:52:18.000000000,2.7533460803059273,0.5075669383003493,795974598064013313
13:02:01,795974659414102016,12:09:29,7.95961436279337e+17,246.0,444151.0,304.0,213478296.0,UzoAduba,7783,3866,18536099,LISTA1,0 days 00:52:32.000000000,2.7411167512690353,2.013191929643042,795974659414102016
13:02:12,795974703126982658,12:09:29,7.95961436279337e+17,247.0,444147.0,304.0,213478296.0,UzoAduba,943,1662,2263684267,MorMaddy,0 days 00:52:43.000000000,2.7315839392981345,0.5673886883273165,795974703126982658
13:02:19,795974733930098689,12:09:29,7.95961436279337e+17,248.0,444151.0,304.0,213478296.0,UzoAduba,1141,669,216808488,wantyoujauregui,0 days 00:52:50.000000000,2.725552050473186,1.7055306427503736,795974733930098689
13:03:09,795974944295448576,12:09:29,7.95961436279337e+17,249.0,444151.0,304.0,213478296.0,UzoAduba,277,341,963281426,_meIissabenoist,0 days 00:53:40.000000000,2.683229813664596,0.8123167155425219,795974944295448576
13:04:14,795975214769307648,12:09:29,7.95961436279337e+17,250.0,444152.0,304.0,213478296.0,UzoAduba,264,453,458085748,arielleWhitaker,0 days 00:54:45.000000000,2.63013698630137,0.5827814569536424,795975214769307648
13:05:46,795975602687844353,12:09:29,7.95961436279337e+17,252.0,444152.0,304.0,213478296.0,UzoAduba,354,424,188795317,Liliannax3,0 days 00:56:17.000000000,2.558483861415458,0.8349056603773585,795975602687844353
13:06:02,795975666558758912,12:09:29,7.95961436279337e+17,253.0,444152.0,304.0,213478296.0,UzoAduba,305,526,3040025674,_isuriw_,0 days 00:56:33.000000000,2.5464190981432364,0.5798479087452472,795975666558758912
13:06:02,795975666558758912,12:09:29,7.95961436279337e+17,253.0,444152.0,304.0,213478296.0,UzoAduba,305,526,3040025674,_isuriw_,0 days 00:56:33.000000000,2.5464190981432364,0.5798479087452472,795975666558758912
13:06:06,795975687144374273,12:09:29,7.95961436279337e+17,254.0,444152.0,304.0,213478296.0,UzoAduba,69,929,4821540046,Tripdoc1968,0 days 00:56:37.000000000,2.5434206652929054,0.07427341227125941,795975687144374273
13:06:16,795975728517042176,12:09:29,7.95961436279337e+17,255.0,444152.0,304.0,213478296.0,UzoAduba,133,234,2462005824,BatesKrystal,0 days 00:56:47.000000000,2.5359553859700616,0.5683760683760684,795975728517042176
13:06:24,795975760238546944,12:09:29,7.95961436279337e+17,256.0,444152.0,304.0,213478296.0,UzoAduba,4138,673,18048382,kelseykeith,0 days 00:56:55.000000000,2.5300146412884335,6.148588410104012,795975760238546944
13:06:37,795975816786149376,12:09:29,7.95961436279337e+17,257.0,444152.0,304.0,213478296.0,UzoAduba,4142,539,1020929514,Derminhoca,0 days 00:57:08.000000000,2.5204200700116686,7.684601113172541,795975816786149376
13:06:53,795975883748089856,12:09:29,7.95961436279337e+17,258.0,444148.0,304.0,213478296.0,UzoAduba,82,108,751774373573324800,lucy2002_,0 days 00:57:24.000000000,2.508710801393728,0.7592592592592593,795975883748089856
13:06:56,795975893470609408,12:09:29,7.95961436279337e+17,259.0,444152.0,304.0,213478296.0,UzoAduba,1402462,504,255747911,EllenPage,0 days 00:57:27.000000000,2.506527415143603,2782.6626984126983,795975893470609408
13:07:10,795975953503621120,12:09:29,7.95961436279337e+17,260.0,444152.0,304.0,213478296.0,UzoAduba,1245,2911,2192753603,feminismonpoint,0 days 00:57:41.000000000,2.4963883270731,0.4276880796976984,795975953503621120
13:07:19,795975991290011650,12:09:29,7.95961436279337e+17,262.0,444148.0,304.0,213478296.0,UzoAduba,2323,3463,4842303193,KathyEs44821596,0 days 00:57:50.000000000,2.489913544668588,0.6708056598325152,795975991290011650
13:07:21,795975998965682177,12:09:29,7.95961436279337e+17,263.0,444152.0,304.0,213478296.0,UzoAduba,611,1166,333254570,EdgenChristian,0 days 00:57:52.000000000,2.488479262672811,0.5240137221269296,795975998965682177
13:07:30,795976037842776067,12:09:29,7.95961436279337e+17,264.0,444152.0,304.0,213478296.0,UzoAduba,912,556,830807960,alec_estrill,0 days 00:58:01.000000000,2.482045389255961,1.6402877697841727,795976037842776067
13:07:39,795976073750212608,12:09:29,7.95961436279337e+17,265.0,444152.0,304.0,213478296.0,UzoAduba,43,2058,471764499,WordsInsplreLED,0 days 00:58:10.000000000,2.475644699140401,0.02089407191448008,795976073750212608
13:07:46,795976104750108672,12:09:29,7.95961436279337e+17,266.0,444148.0,304.0,213478296.0,UzoAduba,384,298,93379957,mariorustan,0 days 00:58:17.000000000,2.470689162138976,1.2885906040268456,795976104750108672
13:07:49,795976117328941056,12:09:29,7.95961436279337e+17,267.0,444152.0,304.0,213478296.0,UzoAduba,517,254,1357807526,HannahKnapic,0 days 00:58:20.000000000,2.468571428571429,2.0354330708661417,795976117328941056
13:07:52,795976128393416705,12:09:29,7.95961436279337e+17,268.0,444148.0,304.0,213478296.0,UzoAduba,36,158,1473780373,Moonlit_Hour,0 days 00:58:23.000000000,2.4664573222951756,0.22784810126582278,795976128393416705
13:08:00,795976162799456260,12:09:29,7.95961436279337e+17,269.0,444152.0,304.0,213478296.0,UzoAduba,332,532,2263400833,ThatCoffeeBrat,0 days 00:58:31.000000000,2.4608373682711475,0.6240601503759399,795976162799456260
13:08:02,795976171284557825,12:09:29,7.95961436279337e+17,270.0,444152.0,304.0,213478296.0,UzoAduba,28,82,2887543906,mayq2012,0 days 00:58:33.000000000,2.4594363791631086,0.34146341463414637,795976171284557825
